synthetic_pair_uid,duplication_control_pair_uid,parent_pair_uid,parent_seller_uid_left,parent_seller_uid_right,component_id,fold,review_label,evidence_type,track,seed,variant_index,transform,left_profile_sha256,right_profile_sha256,parent_training_sample_weight,child_training_sample_weight,synthetic_train_only,benchmark_eligible
synthetic://step27/v1_1/silver_sensitivity/seed_20260328/silver_sensitivity_matched_005/negative/v00/left||synthetic://step27/v1_1/silver_sensitivity/seed_20260328/silver_sensitivity_matched_005/negative/v00/right,synthetic://step27/v1_1/duplication/silver_sensitivity/seed_20260328/silver_sensitivity_matched_005/negative/v00,market_item.xlsx|中文暗网交易市场|seller_raw:536790||market_item.xlsx|茶马古道|seller_raw:/shop/397527,market_item.xlsx|中文暗网交易市场|seller_raw:536790,market_item.xlsx|茶马古道|seller_raw:/shop/397527,zh_target_strict_cc_5ccbcc47c3519a86,1,negative,template_clone_not_controller,silver_sensitivity,20260328,0,section_order_rotation,6f860b924ee2b23a441c8c492f738c5d40123cbdb3fe7b34d0b6328c15a094ca,c84cb51a87f4531fdeff375b5a492a36d3031edb47dd13dc66b9bd55888a6f4d,0.160000000000,0.080000000000,1,0
synthetic://step27/v1_1/silver_sensitivity/seed_20260328/silver_sensitivity_matched_005/positive/v00/left||synthetic://step27/v1_1/silver_sensitivity/seed_20260328/silver_sensitivity_matched_005/positive/v00/right,synthetic://step27/v1_1/duplication/silver_sensitivity/seed_20260328/silver_sensitivity_matched_005/positive/v00,market_item.xlsx|茶马古道|seller_raw:/shop/403842||market_item.xlsx|茶马古道|seller_raw:/shop/433482,market_item.xlsx|茶马古道|seller_raw:/shop/403842,market_item.xlsx|茶马古道|seller_raw:/shop/433482,zh_target_strict_cc_6127caefc2200ba7,1,positive,same_controller_direct_identifier,silver_sensitivity,20260328,0,section_order_rotation,c39876804566f3c8ecbbb8a7d058262a360f35173531d35a9ea1b0ea5b76c853,d0b7abe619460091b2564f8f27f2f9bf1f92fa6146152edaa96346c7082ab0c5,0.550000000000,0.275000000000,1,0
synthetic://step27/v1_1/silver_sensitivity/seed_20260328/silver_sensitivity_matched_006/negative/v00/left||synthetic://step27/v1_1/silver_sensitivity/seed_20260328/silver_sensitivity_matched_006/negative/v00/right,synthetic://step27/v1_1/duplication/silver_sensitivity/seed_20260328/silver_sensitivity_matched_006/negative/v00,market_item.xlsx|中文暗网交易市场|seller_raw:529346||market_item.xlsx|茶马古道|seller_raw:/shop/397675,market_item.xlsx|中文暗网交易市场|seller_raw:529346,market_item.xlsx|茶马古道|seller_raw:/shop/397675,zh_target_strict_cc_9be23801b5ee90b0,2,negative,template_clone_not_controller,silver_sensitivity,20260328,0,section_order_rotation,112581cb57eae70ff2c923302090bd85e21d1ea75c42db8b1ce8e5e981b31fe2,89c376c85cff3bdad53f6da31b7bde0a0a19a95444a26767a9d71d5df942be6c,0.160000000000,0.080000000000,1,0
synthetic://step27/v1_1/silver_sensitivity/seed_20260328/silver_sensitivity_matched_006/positive/v00/left||synthetic://step27/v1_1/silver_sensitivity/seed_20260328/silver_sensitivity_matched_006/positive/v00/right,synthetic://step27/v1_1/duplication/silver_sensitivity/seed_20260328/silver_sensitivity_matched_006/positive/v00,market_item.xlsx|中文暗网交易市场|seller_raw:446965||market_item.xlsx|中文暗网交易市场|seller_raw:70840,market_item.xlsx|中文暗网交易市场|seller_raw:446965,market_item.xlsx|中文暗网交易市场|seller_raw:70840,zh_target_strict_cc_540db623f3f9599c,2,positive,same_controller_direct_identifier,silver_sensitivity,20260328,0,section_order_rotation,0b10ebe930596c62acbee6238e14627e54efc040f84ceb213575da805f755edc,4be5dde4f9d0569345f2beacdc716fdbdbbeed2a805ea1e999439ee3a01cb456,0.550000000000,0.275000000000,1,0
synthetic://step27/v1_1/silver_sensitivity/seed_20260328/silver_sensitivity_matched_007/negative/v00/left||synthetic://step27/v1_1/silver_sensitivity/seed_20260328/silver_sensitivity_matched_007/negative/v00/right,synthetic://step27/v1_1/duplication/silver_sensitivity/seed_20260328/silver_sensitivity_matched_007/negative/v00,market_item.xlsx|中文暗网交易市场|seller_raw:512567||market_item.xlsx|茶马古道|seller_raw:/shop/397778,market_item.xlsx|中文暗网交易市场|seller_raw:512567,market_item.xlsx|茶马古道|seller_raw:/shop/397778,zh_target_strict_cc_1ace3a6450507803,3,negative,template_clone_not_controller,silver_sensitivity,20260328,0,section_order_rotation,3594fb4decd3d538ba38466034428cdf38e9a0299d9648758922498a5797b917,087721894a0de213057e2d77a7bf07565697c0311eeec7a807f077f4618c04fc,0.120000000000,0.060000000000,1,0
synthetic://step27/v1_1/silver_sensitivity/seed_20260328/silver_sensitivity_matched_007/positive/v00/left||synthetic://step27/v1_1/silver_sensitivity/seed_20260328/silver_sensitivity_matched_007/positive/v00/right,synthetic://step27/v1_1/duplication/silver_sensitivity/seed_20260328/silver_sensitivity_matched_007/positive/v00,market_item.xlsx|中文暗网交易市场|seller_raw:121394||market_item.xlsx|中文暗网交易市场|seller_raw:149940,market_item.xlsx|中文暗网交易市场|seller_raw:121394,market_item.xlsx|中文暗网交易市场|seller_raw:149940,zh_target_strict_cc_8d579273f8d400c6,3,positive,same_controller_direct_identifier,silver_sensitivity,20260328,0,section_order_rotation,ab4bd2b8d202791bf83516907d151c1a0343303b217a5b5946f8e2c43ea4ab7a,cc1549ad892275c2be692ad3c5a010f447cf6a143831e9128c6a141d74198807,0.550000000000,0.275000000000,1,0
synthetic://step27/v1_1/silver_sensitivity/seed_20260328/silver_sensitivity_matched_008/negative/v00/left||synthetic://step27/v1_1/silver_sensitivity/seed_20260328/silver_sensitivity_matched_008/negative/v00/right,synthetic://step27/v1_1/duplication/silver_sensitivity/seed_20260328/silver_sensitivity_matched_008/negative/v00,market_item.xlsx|茶马古道|seller_raw:/shop/2901||market_item.xlsx|茶马古道|seller_raw:/shop/841,market_item.xlsx|茶马古道|seller_raw:/shop/2901,market_item.xlsx|茶马古道|seller_raw:/shop/841,zh_target_strict_cc_c625a925bf8e6ee0,1,negative,semantic_topic_not_controller,silver_sensitivity,20260328,0,section_order_rotation,c2cb902ad8a97f7ab52ac3d795463bbf558445e01a1a82b872cacfcf96ab27cb,7fc7cc90819a562a2693376f96a59efd4893ee2e8c3c3775bf183d7acd872625,0.150000000000,0.075000000000,1,0
synthetic://step27/v1_1/silver_sensitivity/seed_20260328/silver_sensitivity_matched_008/positive/v00/left||synthetic://step27/v1_1/silver_sensitivity/seed_20260328/silver_sensitivity_matched_008/positive/v00/right,synthetic://step27/v1_1/duplication/silver_sensitivity/seed_20260328/silver_sensitivity_matched_008/positive/v00,market_item.xlsx|中文暗网交易市场|seller_raw:534628||market_item.xlsx|中文暗网交易市场|seller_raw:562478,market_item.xlsx|中文暗网交易市场|seller_raw:534628,market_item.xlsx|中文暗网交易市场|seller_raw:562478,zh_target_strict_cc_290f4bfb9bba0476,1,positive,same_controller_direct_identifier,silver_sensitivity,20260328,0,section_order_rotation,2680934693cbc670effe7bad1be0faa8c65f6f9f1a7e707c44d96ef9da3f780f,cbd60ff963e9f9f8cde5be500ebe1b4fee00e979eaa33251131c991940594b57,0.550000000000,0.275000000000,1,0
synthetic://step27/v1_1/silver_sensitivity/seed_20260328/silver_sensitivity_matched_009/negative/v00/left||synthetic://step27/v1_1/silver_sensitivity/seed_20260328/silver_sensitivity_matched_009/negative/v00/right,synthetic://step27/v1_1/duplication/silver_sensitivity/seed_20260328/silver_sensitivity_matched_009/negative/v00,market_item.xlsx|中文暗网交易市场|seller_raw:71807||market_item.xlsx|茶马古道|seller_raw:/shop/736,market_item.xlsx|中文暗网交易市场|seller_raw:71807,market_item.xlsx|茶马古道|seller_raw:/shop/736,zh_target_strict_cc_52557091d1ce932e,3,negative,template_clone_not_controller,silver_sensitivity,20260328,0,section_order_rotation,fa9a375d1ea8aab0bd5ae8a554cb6ede848acfe02d4ccb5848f2796424476a27,0ff029a3cb7c03adaad0f928dc9a55e0a054993ef7c08aefa930d7ce7265cf98,0.160000000000,0.080000000000,1,0
synthetic://step27/v1_1/silver_sensitivity/seed_20260328/silver_sensitivity_matched_009/positive/v00/left||synthetic://step27/v1_1/silver_sensitivity/seed_20260328/silver_sensitivity_matched_009/positive/v00/right,synthetic://step27/v1_1/duplication/silver_sensitivity/seed_20260328/silver_sensitivity_matched_009/positive/v00,market_item.xlsx|中文暗网交易市场|seller_raw:433599||market_item.xlsx|中文暗网交易市场|seller_raw:435064,market_item.xlsx|中文暗网交易市场|seller_raw:433599,market_item.xlsx|中文暗网交易市场|seller_raw:435064,zh_target_strict_cc_8d579273f8d400c6,3,positive,same_controller_direct_identifier,silver_sensitivity,20260328,0,section_order_rotation,d24ecd1d07687f837128f056f5ecc643e476319b7109a437a2fd926d058f9f77,f4cbe9e15f6616712899e968fba57f364a908fee431d99f2dd8eba8d043f7057,0.550000000000,0.275000000000,1,0
synthetic://step27/v1_1/silver_sensitivity/seed_20260328/silver_sensitivity_matched_010/negative/v00/left||synthetic://step27/v1_1/silver_sensitivity/seed_20260328/silver_sensitivity_matched_010/negative/v00/right,synthetic://step27/v1_1/duplication/silver_sensitivity/seed_20260328/silver_sensitivity_matched_010/negative/v00,market_item.xlsx|中文暗网交易市场|seller_raw:459702||market_item.xlsx|茶马古道|seller_raw:/shop/2937,market_item.xlsx|中文暗网交易市场|seller_raw:459702,market_item.xlsx|茶马古道|seller_raw:/shop/2937,zh_target_strict_cc_bda6d94a4056b6e4,3,negative,template_clone_not_controller,silver_sensitivity,20260328,0,section_order_rotation,0e0403f7c10b4da9f6af7b068c98b64102adf2ea15452a2460bcc6ad5283be24,324176b220550cebf09fdcff268902d1a21dc38ec600519405d19db3a71a810f,0.160000000000,0.080000000000,1,0
synthetic://step27/v1_1/silver_sensitivity/seed_20260328/silver_sensitivity_matched_010/positive/v00/left||synthetic://step27/v1_1/silver_sensitivity/seed_20260328/silver_sensitivity_matched_010/positive/v00/right,synthetic://step27/v1_1/duplication/silver_sensitivity/seed_20260328/silver_sensitivity_matched_010/positive/v00,market_item.xlsx|中文暗网交易市场|seller_raw:121394||market_item.xlsx|中文暗网交易市场|seller_raw:312538,market_item.xlsx|中文暗网交易市场|seller_raw:121394,market_item.xlsx|中文暗网交易市场|seller_raw:312538,zh_target_strict_cc_8d579273f8d400c6,3,positive,same_controller_direct_identifier,silver_sensitivity,20260328,0,section_order_rotation,b856d67380ecddfb1fa01f362c0b85b97ec2a3168c52cd84d50d0a67ffd8db51,766e8cfbfd5bbc08add8b412be8fbd83feed536630ae9b06c3e089cb2274554d,0.550000000000,0.275000000000,1,0
synthetic://step27/v1_1/silver_sensitivity/seed_20260328/silver_sensitivity_matched_011/negative/v00/left||synthetic://step27/v1_1/silver_sensitivity/seed_20260328/silver_sensitivity_matched_011/negative/v00/right,synthetic://step27/v1_1/duplication/silver_sensitivity/seed_20260328/silver_sensitivity_matched_011/negative/v00,market_item.xlsx|茶马古道|seller_raw:/shop/429138||market_item.xlsx|茶马古道|seller_raw:/shop/435113,market_item.xlsx|茶马古道|seller_raw:/shop/429138,market_item.xlsx|茶马古道|seller_raw:/shop/435113,zh_target_strict_cc_22709e967eba3940,3,negative,template_clone_not_controller,silver_sensitivity,20260328,0,section_order_rotation,72ddbfc97695b85a15982c782414a2fce00b389e991b4f271605f8329c01ec15,53bfd7179da7034b4fa36fe620de4b9126a41b3b44cd677e62b4f9fcc18aaac9,0.180000000000,0.090000000000,1,0
synthetic://step27/v1_1/silver_sensitivity/seed_20260328/silver_sensitivity_matched_011/positive/v00/left||synthetic://step27/v1_1/silver_sensitivity/seed_20260328/silver_sensitivity_matched_011/positive/v00/right,synthetic://step27/v1_1/duplication/silver_sensitivity/seed_20260328/silver_sensitivity_matched_011/positive/v00,market_item.xlsx|中文暗网交易市场|seller_raw:149940||market_item.xlsx|中文暗网交易市场|seller_raw:312538,market_item.xlsx|中文暗网交易市场|seller_raw:149940,market_item.xlsx|中文暗网交易市场|seller_raw:312538,zh_target_strict_cc_8d579273f8d400c6,3,positive,same_controller_direct_identifier,silver_sensitivity,20260328,0,section_order_rotation,a9f4b67cc3217611d3858abca334745dd60920609c3aea555e73393d67435e2b,13cef828e9d977f81b16b44d2210d7207737f53108dc87b951b3e14c623b49b6,0.550000000000,0.275000000000,1,0
synthetic://step27/v1_1/silver_sensitivity/seed_20260328/silver_sensitivity_matched_012/negative/v00/left||synthetic://step27/v1_1/silver_sensitivity/seed_20260328/silver_sensitivity_matched_012/negative/v00/right,synthetic://step27/v1_1/duplication/silver_sensitivity/seed_20260328/silver_sensitivity_matched_012/negative/v00,market_item.xlsx|中文暗网交易市场|seller_raw:518336||market_item.xlsx|茶马古道|seller_raw:/shop/397707,market_item.xlsx|中文暗网交易市场|seller_raw:518336,market_item.xlsx|茶马古道|seller_raw:/shop/397707,zh_target_strict_cc_2e5c7caaf65dd8e0,0,negative,template_clone_not_controller,silver_sensitivity,20260328,0,section_order_rotation,64491e031162d8ebb53bb0b1aa8cd1bf3b838e552a365020eaa6391cfceb8eaf,2e3da59bd1f58e980b106ea08f265127217f67b58f16a38b10131cca0953f96e,0.160000000000,0.080000000000,1,0
synthetic://step27/v1_1/silver_sensitivity/seed_20260328/silver_sensitivity_matched_012/positive/v00/left||synthetic://step27/v1_1/silver_sensitivity/seed_20260328/silver_sensitivity_matched_012/positive/v00/right,synthetic://step27/v1_1/duplication/silver_sensitivity/seed_20260328/silver_sensitivity_matched_012/positive/v00,market_item.xlsx|中文暗网交易市场|seller_raw:502030||market_item.xlsx|中文暗网交易市场|seller_raw:53014,market_item.xlsx|中文暗网交易市场|seller_raw:502030,market_item.xlsx|中文暗网交易市场|seller_raw:53014,zh_target_strict_cc_f65cdcbf3ab490cb,0,positive,same_controller_direct_identifier,silver_sensitivity,20260328,0,section_order_rotation,947fe9d67c193ddc056fd761f4290324c9218e6af92c966895ad586af6f2ff52,a1e91c5c5e20cfec7e31994cee30756c50e91bfd699ee2bc52c2bfdac07aaba5,0.550000000000,0.275000000000,1,0
synthetic://step27/v1_1/silver_sensitivity/seed_20260328/silver_sensitivity_matched_013/negative/v00/left||synthetic://step27/v1_1/silver_sensitivity/seed_20260328/silver_sensitivity_matched_013/negative/v00/right,synthetic://step27/v1_1/duplication/silver_sensitivity/seed_20260328/silver_sensitivity_matched_013/negative/v00,market_item.xlsx|中文暗网交易市场|seller_raw:569984||market_item.xlsx|茶马古道|seller_raw:/shop/422565,market_item.xlsx|中文暗网交易市场|seller_raw:569984,market_item.xlsx|茶马古道|seller_raw:/shop/422565,zh_target_strict_cc_c16a6406195c4f1c,2,negative,template_clone_not_controller,silver_sensitivity,20260328,0,section_order_rotation,97d9b86ed3d2b29c610f1d732d0c5815c2f5b04b0a132debb7f402a045b851ee,f0b84e12665c308880ef2ab74fb3ce5c50eb0ff0004e07a7bfdf517c16e53e3a,0.160000000000,0.080000000000,1,0
synthetic://step27/v1_1/silver_sensitivity/seed_20260328/silver_sensitivity_matched_013/positive/v00/left||synthetic://step27/v1_1/silver_sensitivity/seed_20260328/silver_sensitivity_matched_013/positive/v00/right,synthetic://step27/v1_1/duplication/silver_sensitivity/seed_20260328/silver_sensitivity_matched_013/positive/v00,market_item.xlsx|中文暗网交易市场|seller_raw:501102||market_item.xlsx|中文暗网交易市场|seller_raw:537697,market_item.xlsx|中文暗网交易市场|seller_raw:501102,market_item.xlsx|中文暗网交易市场|seller_raw:537697,zh_target_strict_cc_540db623f3f9599c,2,positive,same_controller_direct_identifier,silver_sensitivity,20260328,0,section_order_rotation,c7135c2200c92393f713a3ab2cffeb225e312c895ce3c33c77400e69c39b7e59,0713f611fc1beb626c8b5e70e8a95f93e46fefc6bf868f34a17ea93fbd538855,0.550000000000,0.275000000000,1,0
synthetic://step27/v1_1/silver_sensitivity/seed_20260328/silver_sensitivity_matched_014/negative/v00/left||synthetic://step27/v1_1/silver_sensitivity/seed_20260328/silver_sensitivity_matched_014/negative/v00/right,synthetic://step27/v1_1/duplication/silver_sensitivity/seed_20260328/silver_sensitivity_matched_014/negative/v00,market_item.xlsx|中文暗网交易市场|seller_raw:69573||market_item.xlsx|茶马古道|seller_raw:/shop/402851,market_item.xlsx|中文暗网交易市场|seller_raw:69573,market_item.xlsx|茶马古道|seller_raw:/shop/402851,zh_target_strict_cc_0716f7d56fab2fe3,2,negative,template_clone_not_controller,silver_sensitivity,20260328,0,section_order_rotation,03ed2ea9e9a1e8aeac7b914d995a4de0ec032ea08c86ed10874f0caec48a9fad,18189982b42a6dde7df409e9329f7861b9cc8c01e45fb1bea333311d82b86c8d,0.120000000000,0.060000000000,1,0
synthetic://step27/v1_1/silver_sensitivity/seed_20260328/silver_sensitivity_matched_014/positive/v00/left||synthetic://step27/v1_1/silver_sensitivity/seed_20260328/silver_sensitivity_matched_014/positive/v00/right,synthetic://step27/v1_1/duplication/silver_sensitivity/seed_20260328/silver_sensitivity_matched_014/positive/v00,market_item.xlsx|中文暗网交易市场|seller_raw:365949||market_item.xlsx|中文暗网交易市场|seller_raw:370168,market_item.xlsx|中文暗网交易市场|seller_raw:365949,market_item.xlsx|中文暗网交易市场|seller_raw:370168,zh_target_strict_cc_6d42501cee919350,2,positive,same_controller_direct_identifier,silver_sensitivity,20260328,0,section_order_rotation,7d19cc56a2c492f7f12ce4845f6b9eef017d7319a6b4f7fdd47e774ba4a78f19,bea53640ecb827439c4e5eaff220d569de6b58981f3d0a04647975b43168bead,0.550000000000,0.275000000000,1,0
synthetic://step27/v1_1/silver_sensitivity/seed_20260328/silver_sensitivity_matched_015/negative/v00/left||synthetic://step27/v1_1/silver_sensitivity/seed_20260328/silver_sensitivity_matched_015/negative/v00/right,synthetic://step27/v1_1/duplication/silver_sensitivity/seed_20260328/silver_sensitivity_matched_015/negative/v00,market_item.xlsx|中文暗网交易市场|seller_raw:556969||market_item.xlsx|茶马古道|seller_raw:/shop/422733,market_item.xlsx|中文暗网交易市场|seller_raw:556969,market_item.xlsx|茶马古道|seller_raw:/shop/422733,zh_target_strict_cc_0b81a8577b9ee929,1,negative,template_clone_not_controller,silver_sensitivity,20260328,0,section_order_rotation,e3b65dee5788d67061a534ba0bef74937b6f2b02b2f825862abc47c19f6861dc,131ff16676887ce8bfaa97ae635f116693c911a02bbbc1ddb21a8b932fd9ac43,0.120000000000,0.060000000000,1,0
