seller_uid,split_name,title_log1p_character_count,title_digit_character_ratio,title_punctuation_character_ratio,title_symbol_character_ratio,title_space_character_ratio,title_newline_per_100_characters,title_sentence_boundary_per_100_characters,title_bracket_character_ratio,title_delimiter_character_ratio,title_repeated_punctuation_character_ratio,title_bullet_line_share,description_log1p_character_count,description_digit_character_ratio,description_punctuation_character_ratio,description_symbol_character_ratio,description_space_character_ratio,description_newline_per_100_characters,description_sentence_boundary_per_100_characters,description_bracket_character_ratio,description_delimiter_character_ratio,description_repeated_punctuation_character_ratio,description_bullet_line_share
market_item.xlsx|Cartel|seller_raw:Drugsking,train,2.708050201102,0.000000000000,0.000000000000,0.000000000000,0.080128205128,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,6.959398512134,0.072243346008,0.070736434109,0.019961977186,0.107414448669,2.756653992395,4.204753199269,0.000000000000,0.027566539924,0.033914728682,0.000000000000
market_item.xlsx|Cartel|seller_raw:FedEx,test,4.085941003064,0.068234950321,0.196522501461,0.008620689655,0.119666861485,0.000000000000,0.000000000000,0.068381063705,0.059906487434,0.119520748101,1.000000000000,6.675192306725,0.030320588949,0.098545505625,0.001895535634,0.127605862672,3.663930710391,0.758054629736,0.008843172560,0.047378813419,0.041691408395,0.933333333333
market_item.xlsx|Cartel|seller_raw:Godaddy1,train,3.113268334644,0.081168831169,0.019230769231,0.000000000000,0.083916083916,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,7.727975542106,0.049779735683,0.064317180617,0.000440528634,0.121585903084,0.088105726872,0.748898678414,0.004405286344,0.051541850220,0.005286343612,0.000000000000
market_item.xlsx|Cartel|seller_raw:Hilfiger,train,3.871201010908,0.063660925363,0.061250000000,0.086031452359,0.122500000000,0.000000000000,0.000000000000,0.044444444444,0.013764880952,0.000000000000,0.000000000000,7.066032880373,0.016802460260,0.064766431344,0.000000000000,0.137286324786,1.343447441459,1.389947754916,0.002512415203,0.013332989773,0.028175286255,0.061326658323
market_item.xlsx|Cartel|seller_raw:Lucky7,test,3.828641396489,0.111111111111,0.044444444444,0.018867924528,0.192307692308,0.000000000000,0.000000000000,0.000000000000,0.023809523810,0.000000000000,0.000000000000,3.510541982145,0.030834914611,0.026901004304,0.028861788618,0.139837398374,0.000000000000,0.000000000000,0.000000000000,0.011363636364,0.000000000000,0.000000000000
market_item.xlsx|Cartel|seller_raw:MAGICMOVERS1,train,4.304065093204,0.095890410959,0.123287671233,0.000000000000,0.150684931507,0.000000000000,1.369863013699,0.027397260274,0.068493150685,0.054794520548,0.000000000000,7.090909822080,0.070833333333,0.090000000000,0.009166666667,0.150833333333,1.500000000000,1.166666666667,0.020000000000,0.050000000000,0.040000000000,0.000000000000
market_item.xlsx|Cartel|seller_raw:Muankum12,test,3.941534675653,0.091666666667,0.022500000000,0.000000000000,0.189655172414,0.000000000000,0.000000000000,0.000000000000,0.022500000000,0.000000000000,0.000000000000,5.285581533561,0.045541474654,0.022156344835,0.006350072071,0.150945545682,2.188343162771,0.000000000000,0.000000000000,0.014534393616,0.000000000000,0.000000000000
market_item.xlsx|Cartel|seller_raw:PsychedelicaShop,test,3.583518938456,0.052631578947,0.000000000000,0.097560975610,0.210526315789,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,8.100161446937,0.011536126290,0.023072252580,0.194292653309,0.135397692775,2.185792349727,1.426836672738,0.000000000000,0.008500303582,0.003642987250,0.000000000000
market_item.xlsx|Cartel|seller_raw:Thuggakingshop,valid,3.637586159726,0.067424242424,0.054166666667,0.000000000000,0.159090909091,0.000000000000,0.000000000000,0.000000000000,0.022001934236,0.000000000000,0.000000000000,5.254720760697,0.017737118426,0.036876355748,0.000000000000,0.159099298634,1.058377896613,1.209207459207,0.002237136465,0.012092074592,0.000000000000,0.000000000000
market_item.xlsx|Cartel|seller_raw:bestgroup,test,3.806662489770,0.113636363636,0.024099883856,0.000000000000,0.128917378917,0.000000000000,0.000000000000,0.000000000000,0.020620748299,0.000000000000,0.000000000000,7.815003616643,0.010002808293,0.021699283409,0.000000000000,0.160673389525,0.380308489405,0.607906861776,0.000821692826,0.013500483555,0.001588599175,0.000000000000
market_item.xlsx|Cartel|seller_raw:carder,valid,3.416515866393,0.101958525346,0.067972350230,0.000000000000,0.135944700461,0.000000000000,0.000000000000,0.000000000000,0.033986175115,0.000000000000,0.000000000000,6.111467339503,0.013333333333,0.020000000000,0.000000000000,0.164444444444,1.555555555556,0.888888888889,0.000000000000,0.008888888889,0.004444444444,0.000000000000
market_item.xlsx|Cartel|seller_raw:dddprovider,test,4.317488113536,0.000000000000,0.005952380952,0.000000000000,0.157380952381,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,6.607325405747,0.037210107304,0.074525882092,0.000000000000,0.151453754160,1.877975665667,0.135226566214,0.000000000000,0.062330737749,0.000000000000,0.000000000000
market_item.xlsx|Cartel|seller_raw:flame76,valid,3.663561646130,0.068181818182,0.055555555556,0.000000000000,0.159090909091,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,4.941642422609,0.020289855072,0.033613445378,0.000000000000,0.159851301115,0.719424460432,1.118568232662,0.000000000000,0.009302325581,0.000000000000,0.000000000000
market_item.xlsx|Cartel|seller_raw:fraudbuddy,test,4.363078339578,0.021627906977,0.000000000000,0.027195121951,0.145392953930,0.000000000000,0.000000000000,0.000000000000,0.022991543340,0.000000000000,0.000000000000,8.304435645219,0.007294754161,0.011185605928,0.000240492467,0.160610804220,0.611838118157,0.334477755988,0.001418115874,0.005444607087,0.000941289413,0.017241379310
market_item.xlsx|Cartel|seller_raw:fullplez,train,4.025351690735,0.037037037037,0.028571428571,0.018518518519,0.142857142857,0.000000000000,0.000000000000,0.000000000000,0.024390243902,0.000000000000,0.000000000000,5.872117789475,0.011235955056,0.022727272727,0.005649717514,0.162577514155,0.000000000000,0.700934579439,0.000000000000,0.019607843137,0.000000000000,0.000000000000
market_item.xlsx|Cartel|seller_raw:irishoncoke,train,4.231896207345,0.035936494315,0.085397653194,0.000000000000,0.114835164835,0.000000000000,0.632911392405,0.000000000000,0.000000000000,0.075949367089,0.500000000000,6.126413703169,0.005503144654,0.010814542108,0.000000000000,0.169581224114,0.314465408805,0.462110753183,0.000000000000,0.005407271054,0.000000000000,0.000000000000
market_item.xlsx|Cartel|seller_raw:lloydspharma,test,3.912023005428,0.088235294118,0.020000000000,0.000000000000,0.181818181818,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,4.779123493112,0.036144578313,0.025641025641,0.008474576271,0.144067796610,1.886792452830,1.694915254237,0.000000000000,0.008474576271,0.000000000000,0.000000000000
market_item.xlsx|Cartel|seller_raw:melvinbankz,test,4.276569659095,0.020510835913,0.029935851746,0.014087301587,0.128267973856,0.000000000000,0.000000000000,0.000000000000,0.015339578454,0.000000000000,0.000000000000,7.897853920746,0.005824467100,0.009288918314,0.000371678140,0.151609131400,0.719959069515,0.148698884758,0.001482043402,0.005151288419,0.000000000000,0.000000000000
market_item.xlsx|Cartel|seller_raw:theword1,train,2.944438979166,0.000000000000,0.000000000000,0.000000000000,0.133333333333,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,5.846438775058,0.000000000000,0.020689655172,0.000000000000,0.157112526539,0.000000000000,0.934579439252,0.000000000000,0.011385199241,0.000000000000,0.000000000000
market_item.xlsx|Cartel|seller_raw:ttrebol35,test,2.995732273554,0.050000000000,0.000000000000,0.000000000000,0.095238095238,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,5.905361848055,0.009708737864,0.035598705502,0.000000000000,0.145631067961,0.970873786408,1.479289940828,0.000000000000,0.019417475728,0.000000000000,0.000000000000
market_item.xlsx|Cartel|seller_raw:winamax,valid,4.488636369732,0.113636363636,0.020618556701,0.103092783505,0.183908045977,0.000000000000,0.000000000000,0.000000000000,0.030927835052,0.000000000000,0.000000000000,6.773080375656,0.040045766590,0.030927835052,0.029748283753,0.170096995505,0.114942528736,1.044083526682,0.006864988558,0.024027459954,0.004581901489,0.000000000000
market_item.xlsx|Lime|seller_raw:Benzopharma,test,2.995732273554,0.000000000000,0.000000000000,0.000000000000,0.086956521739,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,5.424862680389,0.000000000000,0.004576683004,0.000000000000,0.153182699451,0.000000000000,0.457668300448,0.000000000000,0.000000000000,0.000000000000,0.000000000000
market_item.xlsx|Lime|seller_raw:BossAmerica,train,4.110739473634,0.045454545455,0.113055386488,0.000000000000,0.130032206119,0.000000000000,0.000000000000,0.090909090909,0.000000000000,0.000000000000,0.000000000000,5.884434580817,0.006181693989,0.145556478405,0.027909692487,0.142360754070,1.746728591769,12.526139027945,0.000000000000,0.017901010403,0.132255560484,0.000000000000
market_item.xlsx|Lime|seller_raw:Budboos,valid,4.143134726392,0.000000000000,0.048780487805,0.000000000000,0.159420289855,0.000000000000,0.000000000000,0.000000000000,0.043478260870,0.000000000000,0.000000000000,6.594413459750,0.000000000000,0.036465638149,0.000000000000,0.177049180328,1.147540983607,1.967213114754,0.000000000000,0.011220196353,0.015427769986,0.375000000000
market_item.xlsx|Lime|seller_raw:Cityshop,train,4.204692619391,0.084273937857,0.114477563053,0.019237883833,0.134579909442,0.000000000000,0.000000000000,0.094172297297,0.013606071825,0.000000000000,0.000000000000,6.282266746896,0.018050541516,0.026706231454,0.001618122977,0.152641878669,0.957854406130,1.186943620178,0.000000000000,0.007220216606,0.000000000000,0.000000000000
market_item.xlsx|Lime|seller_raw:DOSEPLUGS,valid,4.189654742026,0.000000000000,0.061224489796,0.000000000000,0.145833333333,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,6.813444599511,0.006600660066,0.035398230088,0.000000000000,0.157118055556,0.861141011841,1.302083333333,0.000000000000,0.018518518519,0.007905138340,0.000000000000
market_item.xlsx|Lime|seller_raw:Darkhackman,train,4.248495242049,0.025478740669,0.039215686275,0.000000000000,0.132364266461,0.000000000000,0.000000000000,0.000000000000,0.014492753623,0.000000000000,0.000000000000,7.004875402076,0.011472885684,0.033880903491,0.037738959627,0.157919775652,0.020088388911,0.985761226725,0.000000000000,0.070396432888,0.002046765038,0.000000000000
market_item.xlsx|Lime|seller_raw:Gerybell,train,4.394449154672,0.025316455696,0.041666666667,0.000000000000,0.126582278481,0.000000000000,0.000000000000,0.000000000000,0.031746031746,0.000000000000,0.000000000000,6.848005274576,0.007085916740,0.038022813688,0.007700770077,0.164245359161,0.000000000000,0.760456273764,0.000000000000,0.033658104517,0.010139416984,0.000000000000
market_item.xlsx|Lime|seller_raw:Hackman4all,test,4.499809670330,0.020833333333,0.086419753086,0.000000000000,0.076585365854,0.000000000000,0.000000000000,0.000000000000,0.077500000000,0.000000000000,0.000000000000,7.014814351276,0.013518711254,0.062286056595,0.000885386536,0.168266734062,0.000000000000,2.280717911491,0.000000000000,0.013359987856,0.032996413728,1.000000000000
market_item.xlsx|Lime|seller_raw:Legithustle420,train,3.850147601710,0.022727272727,0.054054054054,0.000000000000,0.129032258065,0.000000000000,0.000000000000,0.037735849057,0.000000000000,0.000000000000,0.000000000000,6.288783617034,0.005204303559,0.030756912499,0.000000000000,0.154824928593,0.868946944528,1.039505532503,0.000000000000,0.012666655971,0.000000000000,0.000000000000
market_item.xlsx|Lime|seller_raw:Lordpharma,train,4.077537443906,0.085960591133,0.086581709145,0.020833333333,0.133333333333,0.000000000000,0.000000000000,0.063492063492,0.015388257576,0.000000000000,0.000000000000,7.021083964289,0.015109890110,0.031713900135,0.011386742578,0.143505903724,1.526717557252,1.446779193937,0.001182033097,0.007665505226,0.008822232025,0.289473684211
market_item.xlsx|Lime|seller_raw:Mrking,test,3.481121732133,0.066017316017,0.157777777778,0.000000000000,0.121212121212,0.000000000000,0.000000000000,0.149074074074,0.000000000000,0.000000000000,0.000000000000,5.680166784803,0.000000000000,0.040505084723,0.000000000000,0.151406984718,0.383991745283,0.911204284113,0.007210011022,0.026956655767,0.000000000000,0.000000000000
market_item.xlsx|Lime|seller_raw:Namara,train,2.484906649788,0.181818181818,0.000000000000,0.000000000000,0.090909090909,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,5.631211781821,0.000000000000,0.021582733813,0.000000000000,0.154676258993,0.000000000000,1.438848920863,0.000000000000,0.007194244604,0.000000000000,0.000000000000
market_item.xlsx|Lime|seller_raw:Santiago,test,4.127004295282,0.025015634772,0.047646057856,0.000000000000,0.136809269162,0.000000000000,0.000000000000,0.000000000000,0.036165577342,0.000000000000,0.000000000000,6.649631799306,0.013661718493,0.038730204359,0.000824411273,0.162688385703,0.281382907898,1.443695861405,0.000000000000,0.015166217430,0.003266077513,0.000000000000
market_item.xlsx|Lime|seller_raw:USADRUGLORD,train,4.290459441148,0.062500000000,0.128205128205,0.000000000000,0.125000000000,0.000000000000,0.000000000000,0.116279069767,0.014084507042,0.000000000000,0.000000000000,6.266149861063,0.005301821101,0.022432650242,0.000000000000,0.151955045389,0.530182110087,0.635995612901,0.000000000000,0.007710128857,0.000000000000,0.000000000000
market_item.xlsx|Lime|seller_raw:darkangel,valid,3.931825632724,0.000000000000,0.020833333333,0.000000000000,0.150000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,6.204557762569,0.012755102041,0.031496062992,0.001386962552,0.157945736434,1.065891472868,1.035196687371,0.000000000000,0.010365853659,0.000000000000,0.000000000000
market_item.xlsx|Lime|seller_raw:darklord,train,3.610917912644,0.085106382979,0.070298986904,0.000000000000,0.127659574468,0.000000000000,0.000000000000,0.044949494949,0.000000000000,0.000000000000,0.000000000000,5.424950017481,0.014492753623,0.016328978939,0.000000000000,0.160194174757,0.450450450450,0.487804878049,0.000000000000,0.000488281250,0.000000000000,0.000000000000
market_item.xlsx|Lime|seller_raw:dongreenplug,test,3.891820298111,0.086206896552,0.062500000000,0.000000000000,0.135749385749,0.000000000000,0.000000000000,0.043015726179,0.000000000000,0.000000000000,0.000000000000,6.023447592961,0.007281553398,0.025104602510,0.000000000000,0.150943396226,0.869565217391,0.819672131148,0.000000000000,0.011695906433,0.000000000000,0.000000000000
market_item.xlsx|Lime|seller_raw:globex,valid,3.871201010908,0.017155425220,0.054054054054,0.000000000000,0.131578947368,0.000000000000,0.000000000000,0.040000000000,0.000000000000,0.000000000000,0.000000000000,6.513230110912,0.006286612373,0.035928143713,0.000000000000,0.155913978495,0.909090909091,1.017576318224,0.000571510216,0.015576323988,0.005486968450,0.000000000000
market_item.xlsx|Lime|seller_raw:goodfellass,valid,3.951243718581,0.024390243902,0.040540540541,0.000000000000,0.119402985075,0.000000000000,0.000000000000,0.000000000000,0.042553191489,0.000000000000,0.000000000000,6.731018100482,0.021978021978,0.031512605042,0.003207698476,0.152965660770,0.691562932227,0.829875518672,0.004501969612,0.019157088123,0.000000000000,0.000000000000
market_item.xlsx|Lime|seller_raw:grandmaster,train,4.248495242049,0.098591549296,0.113392857143,0.024243314722,0.134723422645,0.000000000000,0.000000000000,0.103230103230,0.011363636364,0.000000000000,0.000000000000,6.458338283345,0.017391304348,0.030303030303,0.002652519894,0.149171270718,1.199040767386,1.199040767386,0.000000000000,0.011778563015,0.002355712603,0.000000000000
market_item.xlsx|Lime|seller_raw:jennifer,train,3.912023005428,0.000000000000,0.049117882919,0.000000000000,0.137592968222,0.000000000000,0.000000000000,0.041241496599,0.000000000000,0.000000000000,0.000000000000,6.535615035109,0.004158906440,0.040057180468,0.000000000000,0.149841783736,1.332130817908,0.798590202260,0.000000000000,0.049086075108,0.013700076242,0.236111111111
market_item.xlsx|Lime|seller_raw:johnstone,test,3.663561646130,0.103448275862,0.083333333333,0.000000000000,0.108695652174,0.000000000000,0.000000000000,0.052631578947,0.000000000000,0.000000000000,0.000000000000,6.182221490751,0.010485846083,0.024760157474,0.000000000000,0.158979624988,0.546844754162,0.770486385129,0.000000000000,0.009863355626,0.000000000000,0.000000000000
market_item.xlsx|Lime|seller_raw:ketplug,train,4.077537443906,0.107142857143,0.083333333333,0.025641025641,0.129411764706,0.000000000000,0.000000000000,0.068965517241,0.017241379310,0.000000000000,0.000000000000,6.428105272685,0.016591251885,0.025236593060,0.001683501684,0.147110332750,1.111111111111,1.055806938160,0.000000000000,0.008948545861,0.000981996727,0.000000000000
market_item.xlsx|Lime|seller_raw:maxmann,train,3.931825632724,0.000000000000,0.053342816501,0.000000000000,0.136363636364,0.000000000000,0.000000000000,0.035401002506,0.000000000000,0.000000000000,0.000000000000,6.588791178100,0.011995319741,0.032258064516,0.000000000000,0.159620462046,0.363666418712,1.053934978547,0.000000000000,0.011177006245,0.001633418039,0.000000000000
market_item.xlsx|Lime|seller_raw:methking,train,3.970291913552,0.000000000000,0.090909090909,0.000000000000,0.133333333333,0.000000000000,0.000000000000,0.045454545455,0.019230769231,0.000000000000,0.000000000000,6.645090969506,0.013490725126,0.045685279188,0.000000000000,0.154838709677,0.259067357513,1.025641025641,0.002971768202,0.028667790894,0.004494382022,0.000000000000
market_item.xlsx|Lime|seller_raw:michaeldean,train,3.688879454114,0.085714285714,0.033333333333,0.000000000000,0.136363636364,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,6.001414877961,0.008163265306,0.029702970297,0.000000000000,0.147887323944,0.793650793651,0.921658986175,0.000000000000,0.015109890110,0.004672897196,0.000000000000
market_item.xlsx|Lime|seller_raw:programmers,valid,4.007333185232,0.000000000000,0.041666666667,0.000000000000,0.130434782609,0.000000000000,0.000000000000,0.022727272727,0.012500000000,0.000000000000,0.000000000000,6.703188113241,0.005369127517,0.029893924783,0.000000000000,0.155487804878,0.389105058366,0.805639476334,0.002014098691,0.015306122449,0.003780718336,0.000000000000
market_item.xlsx|Lime|seller_raw:quick45,train,3.921924319076,0.075000000000,0.060975609756,0.000000000000,0.131578947368,0.000000000000,0.000000000000,0.037735849057,0.014925373134,0.000000000000,0.000000000000,7.394799194282,0.035781171758,0.027667249325,0.000645161290,0.146389674370,2.244188863941,0.689235466102,0.001558605317,0.014140826522,0.003688911267,0.000000000000
market_item.xlsx|Lime|seller_raw:sweetNtreat,train,2.995732273554,0.105263157895,0.026315789474,0.000000000000,0.210526315789,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,6.288971525716,0.014172704728,0.018069159474,0.001908396947,0.169268921184,0.854102880259,0.508444050373,0.000907441016,0.008353998975,0.001814882033,0.000000000000
market_item.xlsx|Lime|seller_raw:thimasnow,test,3.951243718581,0.084745762712,0.075000000000,0.016949152542,0.136363636364,0.000000000000,0.000000000000,0.048780487805,0.017857142857,0.000000000000,0.000000000000,6.278521424166,0.013671875000,0.034210526316,0.000000000000,0.155995343423,0.444444444444,1.286173633441,0.000000000000,0.013947847180,0.005952380952,0.000000000000
market_item.xlsx|Lime|seller_raw:thimoty99,test,3.850147601710,0.093023255814,0.060606060606,0.000000000000,0.138461538462,0.000000000000,0.000000000000,0.052631578947,0.000000000000,0.000000000000,0.000000000000,5.880532986401,0.000000000000,0.028021015762,0.000000000000,0.146745562130,0.954653937947,0.787401574803,0.000000000000,0.018518518519,0.000000000000,0.000000000000
market_item.xlsx|Lime|seller_raw:tomandjerry1,train,4.025351690735,0.105263157895,0.000000000000,0.026315789474,0.135593220339,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,6.270988431858,0.000000000000,0.024698736400,0.000000000000,0.168638288358,0.000000000000,0.736110885338,0.000000000000,0.019758989120,0.014213786785,0.000000000000
market_item.xlsx|Lime|seller_raw:zulvinapills,train,3.806662489770,0.090909090909,0.037037037037,0.000000000000,0.140000000000,0.000000000000,0.000000000000,0.034482758621,0.000000000000,0.000000000000,0.000000000000,6.492239835020,0.003034901366,0.034623217923,0.000000000000,0.158968850698,1.195814648729,2.072538860104,0.000000000000,0.009765625000,0.014028056112,0.000000000000
market_item.xlsx|agartha market|seller_raw:AlexMuyer,train,3.610917912644,0.000000000000,0.023809523810,0.000000000000,0.133333333333,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,6.024656783393,0.020305091734,0.036275748324,0.000000000000,0.157274267620,1.389840084923,1.826092479675,0.000000000000,0.013666510412,0.009756155599,0.000000000000
market_item.xlsx|agartha market|seller_raw:Bestplug,train,3.688879454114,0.083333333333,0.050000000000,0.000000000000,0.123724489796,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,6.447305862541,0.005221932115,0.094159713945,0.000000000000,0.144876325088,0.986842105263,7.182320441989,0.000000000000,0.019329896907,0.066860465116,0.000000000000
market_item.xlsx|agartha market|seller_raw:Billsbarons420,train,3.737669618283,0.142857142857,0.027777777778,0.021739130435,0.140000000000,0.000000000000,0.000000000000,0.000000000000,0.020000000000,0.000000000000,0.000000000000,6.204557762569,0.016611295681,0.047904191617,0.000000000000,0.151670951157,1.403508771930,1.197604790419,0.003787878788,0.014170040486,0.003831417625,0.000000000000
market_item.xlsx|agartha market|seller_raw:CITYSHOP92,train,3.784189633918,0.152173913043,0.040000000000,0.040000000000,0.140000000000,0.000000000000,0.000000000000,0.000000000000,0.024390243902,0.000000000000,0.000000000000,6.350885716715,0.020637898687,0.026004728132,0.002375296912,0.146422628952,1.187648456057,1.186943620178,0.000000000000,0.006861063465,0.002998500750,0.000000000000
market_item.xlsx|agartha market|seller_raw:CannaCare,train,3.760929626101,0.084294587400,0.040408163265,0.000000000000,0.123123123123,0.000000000000,0.000000000000,0.000000000000,0.020000000000,0.000000000000,0.000000000000,6.060044915149,0.004073319756,0.032550518384,0.000000000000,0.149068508182,0.697834725489,1.018973478570,0.000000000000,0.012803819444,0.003956133485,0.000000000000
market_item.xlsx|agartha market|seller_raw:Daha2020,train,3.663561646130,0.100000000000,0.040000000000,0.000000000000,0.125000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,6.373319789577,0.006711409396,0.026936026936,0.000000000000,0.153703703704,0.795755968170,1.049475262369,0.000000000000,0.010494752624,0.003086419753,0.000000000000
market_item.xlsx|agartha market|seller_raw:Damason,train,3.850147601710,0.000000000000,0.020408163265,0.000000000000,0.125000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,6.899215769140,0.003260130830,0.047229223826,0.042070736891,0.132357228606,2.377007098017,1.065154321397,0.000000000000,0.060836512760,0.015223436901,0.000000000000
market_item.xlsx|agartha market|seller_raw:EU_STORE,train,3.401197381662,0.134848484848,0.025657894737,0.000000000000,0.139534883721,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,4.375737243570,0.047348767737,0.014859136271,0.000000000000,0.148398398398,1.619459742985,0.000000000000,0.000000000000,0.003253073229,0.000000000000,0.000000000000
