balanced_review_rank,review_stratum,pair_uid,candidate_scope,review_priority,candidate_rule_hits,candidate_rank_score,alias_relation,same_market_raw,source_market_raw_left,source_market_raw_right,source_seller_raw_left,source_seller_raw_right,shared_contact_values,shared_title_values,shared_description_values,shared_category_values,shared_pgp_fingerprint_values,lexical_similarity,structural_support_score,left_preview,right_preview,review_status,review_label,reviewer_id,review_notes,target_bucket,target_reason,source_step11_cluster_rank,source_step11_cluster_id,source_step11_prob_positive,source_step11_graph_primary_threshold,source_step11_scorer_token,suggested_label,suggested_confidence,existing_boundary_source,existing_review_status,existing_review_label,existing_reviewer_id,existing_review_notes,target_action
11,text_clone_primary,market_item.xlsx|茶马古道|seller_raw:/shop/396011||market_item.xlsx|茶马古道|seller_raw:/shop/416838,sockpuppet_primary,high,step11_calibrated_default_v3|template_clone_edge,0.886902,different_alias,true,茶马古道,茶马古道,/shop/396011,/shop/416838,,,shared_description_count_capped=1,profile_category_jaccard=0.25,,0.243414,0.676117,T: 安卓免ROOT手机远控带教程 || 2020最新菠菜刷水套利教程 || 假钞 高仿RMB 20面额 | D: 主要注重手感 不要那种太薄的 最好是20面额的 长期合作出货 如果可以的话能过民间不联网验钞机最好 凹版印刷机印刷的最好 茶马担保交易 有货的麻烦留下联系方式 || 2020最新菠菜刷水套利教程e刷水日赚1500+ 传统的刷水套利因为网站的优惠少，风控严而导致现在利润小风险大，所以现在还在做传统套利的寥寥无几，不是 不能做了，而是风险大了 | C: 虚拟 || 实物 || 技术,T: 可带火币微信支付宝1100元出银行卡四件套定金200货到结清 || 2020最新菠菜刷水套利技术日赚1000+ | D: 请拍2份，每份15美金，（约等于100元人民币）剩下的货到结清，可以按要求定制，价格另算 拍下顺丰发货，快递费由我们支付，快递签收24小时内请站内放款 本人一手带队，所有开卡人都来自同一家工厂，一小时内就可以找到开卡人 || 1100元出银行卡四件套定金200货到结清 四件套1100元 带微信加100元 带支付宝加200元 带交易所加200元 四件套加微信支付宝交易所1500元 加手机（品牌安卓）加800元， 以后辅助人脸每次100元 保证使用时常两个月，需要长期使用请和我详谈 | C: 技术 || 四件套号卡 | Contact: telegram:zjj123589,reviewed,negative,codex_step5_v3_calibrated_default_rereview_20260420,Corrected Step 5 v3 calibrated-default cleanup: no shared contact or PGP; overlap is a reusable tutorial/resource-package template inside a template-clone-not-controller cluster. Freeze as seller-distinct template reuse.,calibrated_default_template_clone,step11_calibrated_default_v3|template_clone_edge,2,zh_target_strict_core_calibrated_default_thr_0800000_c0002,0.886902,0.8,core_calibrated_default,uncertain_candidate,medium,active_review_queue,pending,,,,review_existing_pending_queue_row
12,text_clone_primary,market_item.xlsx|茶马古道|seller_raw:/shop/416838||market_item.xlsx|茶马古道|seller_raw:/shop/422413,sockpuppet_primary,high,step11_calibrated_default_v3|template_clone_edge,0.879194,different_alias,true,茶马古道,茶马古道,/shop/416838,/shop/422413,,,shared_description_count_capped=1,profile_category_jaccard=0.333333,,0.15051,0.783729,T: 可带火币微信支付宝1100元出银行卡四件套定金200货到结清 || 2020最新菠菜刷水套利技术日赚1000+ | D: 请拍2份，每份15美金，（约等于100元人民币）剩下的货到结清，可以按要求定制，价格另算 拍下顺丰发货，快递费由我们支付，快递签收24小时内请站内放款 本人一手带队，所有开卡人都来自同一家工厂，一小时内就可以找到开卡人 || 1100元出银行卡四件套定金200货到结清 四件套1100元 带微信加100元 带支付宝加200元 带交易所加200元 四件套加微信支付宝交易所1500元 加手机（品牌安卓）加800元， 以后辅助人脸每次100元 保证使用时常两个月，需要长期使用请和我详谈 | C: 技术 || 四件套号卡 | Contact: telegram:zjj123589,T: 独家整理！黑客学所有技术（自整理工具包+DDOS+C语言+linux+编程+病毒制作+教程+漏洞+社工+渗透+外挂+协议+信息安全+源码) || 2020最新菠菜刷水套利教程日赚1500 | D: 020最新菠菜刷水套利教程e刷水日赚1500+ 传统的刷水套利因为网站的优惠少，风控严而导致现在利润小风险大，所以现在还在做传统套利的寥寥无几，不是 不能做了，而是风险大了 || 本教程从基本的原理到实际的操作，详细的教你如何做好彩票刷水项目，同时附件还配备了经过实测的刷水方案， 只要你稍加学习便能迅速上手 | C: 技术 || 数据,reviewed,negative,codex_step5_v3_calibrated_default_rereview_20260420,Corrected Step 5 v3 calibrated-default cleanup: no shared contact or PGP; overlap is a reusable tutorial/resource-package template inside a template-clone-not-controller cluster. Freeze as seller-distinct template reuse.,calibrated_default_template_clone,step11_calibrated_default_v3|template_clone_edge,2,zh_target_strict_core_calibrated_default_thr_0800000_c0002,0.879194,0.8,core_calibrated_default,uncertain_candidate,medium,active_review_queue,pending,,,,review_existing_pending_queue_row
13,text_clone_primary,market_item.xlsx|茶马古道|seller_raw:/shop/422413||market_item.xlsx|茶马古道|seller_raw:/shop/455899,sockpuppet_primary,high,step11_calibrated_default_v3|template_clone_edge,0.863533,different_alias,true,茶马古道,茶马古道,/shop/422413,/shop/455899,,,shared_description_count_capped=1,profile_category_jaccard=0.5,,0.24479,0.396569,T: 独家整理！黑客学所有技术（自整理工具包+DDOS+C语言+linux+编程+病毒制作+教程+漏洞+社工+渗透+外挂+协议+信息安全+源码) || 2020最新菠菜刷水套利教程日赚1500 | D: 020最新菠菜刷水套利教程e刷水日赚1500+ 传统的刷水套利因为网站的优惠少，风控严而导致现在利润小风险大，所以现在还在做传统套利的寥寥无几，不是 不能做了，而是风险大了 || 本教程从基本的原理到实际的操作，详细的教你如何做好彩票刷水项目，同时附件还配备了经过实测的刷水方案， 只要你稍加学习便能迅速上手 | C: 技术 || 数据,T: 寻技术合作一起改138彩票，sgwin，双赢系统彩票信用盘 || 2021最新菠菜刷水套利教程日赚2000 || 2021最新菠菜刷水套利教程日赚1500 | D: 最新菠菜刷水套利教程e刷水日赚1500+ 传统的刷水套利因为网站的优惠少，风控严而导致现在利润小风险大，所以现在还在做传统套利的寥寥无几，不是 不能做了，而是风险大了 || 本教程从基本的原理到实际的操作，详细的教你如何做好彩票刷水项目，同时附件还配备了经过实测的刷水方案， 只要你稍加学习便能迅速上手 | C: 技术,reviewed,negative,codex_step5_v3_calibrated_default_rereview_20260420,Corrected Step 5 v3 calibrated-default cleanup: no shared contact or PGP; overlap is a reusable tutorial/resource-package template inside a template-clone-not-controller cluster. Freeze as seller-distinct template reuse.,calibrated_default_template_clone,step11_calibrated_default_v3|template_clone_edge,2,zh_target_strict_core_calibrated_default_thr_0800000_c0002,0.863533,0.8,core_calibrated_default,uncertain_candidate,medium,active_review_queue,pending,,,,review_existing_pending_queue_row
14,text_clone_primary,market_item.xlsx|茶马古道|seller_raw:/shop/396011||market_item.xlsx|茶马古道|seller_raw:/shop/455899,sockpuppet_primary,high,step11_calibrated_default_v3|template_clone_edge,0.862912,different_alias,true,茶马古道,茶马古道,/shop/396011,/shop/455899,,,shared_description_count_capped=1,profile_category_jaccard=0.333333,,0.544688,0.367937,T: 安卓免ROOT手机远控带教程 || 2020最新菠菜刷水套利教程 || 假钞 高仿RMB 20面额 | D: 主要注重手感 不要那种太薄的 最好是20面额的 长期合作出货 如果可以的话能过民间不联网验钞机最好 凹版印刷机印刷的最好 茶马担保交易 有货的麻烦留下联系方式 || 2020最新菠菜刷水套利教程e刷水日赚1500+ 传统的刷水套利因为网站的优惠少，风控严而导致现在利润小风险大，所以现在还在做传统套利的寥寥无几，不是 不能做了，而是风险大了 | C: 虚拟 || 实物 || 技术,T: 寻技术合作一起改138彩票，sgwin，双赢系统彩票信用盘 || 2021最新菠菜刷水套利教程日赚2000 || 2021最新菠菜刷水套利教程日赚1500 | D: 最新菠菜刷水套利教程e刷水日赚1500+ 传统的刷水套利因为网站的优惠少，风控严而导致现在利润小风险大，所以现在还在做传统套利的寥寥无几，不是 不能做了，而是风险大了 || 本教程从基本的原理到实际的操作，详细的教你如何做好彩票刷水项目，同时附件还配备了经过实测的刷水方案， 只要你稍加学习便能迅速上手 | C: 技术,reviewed,negative,codex_step5_v3_calibrated_default_rereview_20260420,Corrected Step 5 v3 calibrated-default cleanup: no shared contact or PGP; overlap is a reusable tutorial/resource-package template inside a template-clone-not-controller cluster. Freeze as seller-distinct template reuse.,calibrated_default_template_clone,step11_calibrated_default_v3|template_clone_edge,2,zh_target_strict_core_calibrated_default_thr_0800000_c0002,0.862912,0.8,core_calibrated_default,uncertain_candidate,medium,active_review_queue,pending,,,,review_existing_pending_queue_row
15,text_clone_primary,market_item.xlsx|茶马古道|seller_raw:/shop/416838||market_item.xlsx|茶马古道|seller_raw:/shop/455899,sockpuppet_primary,high,step11_calibrated_default_v3|template_clone_edge,0.858343,different_alias,true,茶马古道,茶马古道,/shop/416838,/shop/455899,,,shared_description_count_capped=1,profile_category_jaccard=0.5,,0.239248,0.393549,T: 可带火币微信支付宝1100元出银行卡四件套定金200货到结清 || 2020最新菠菜刷水套利技术日赚1000+ | D: 请拍2份，每份15美金，（约等于100元人民币）剩下的货到结清，可以按要求定制，价格另算 拍下顺丰发货，快递费由我们支付，快递签收24小时内请站内放款 本人一手带队，所有开卡人都来自同一家工厂，一小时内就可以找到开卡人 || 1100元出银行卡四件套定金200货到结清 四件套1100元 带微信加100元 带支付宝加200元 带交易所加200元 四件套加微信支付宝交易所1500元 加手机（品牌安卓）加800元， 以后辅助人脸每次100元 保证使用时常两个月，需要长期使用请和我详谈 | C: 技术 || 四件套号卡 | Contact: telegram:zjj123589,T: 寻技术合作一起改138彩票，sgwin，双赢系统彩票信用盘 || 2021最新菠菜刷水套利教程日赚2000 || 2021最新菠菜刷水套利教程日赚1500 | D: 最新菠菜刷水套利教程e刷水日赚1500+ 传统的刷水套利因为网站的优惠少，风控严而导致现在利润小风险大，所以现在还在做传统套利的寥寥无几，不是 不能做了，而是风险大了 || 本教程从基本的原理到实际的操作，详细的教你如何做好彩票刷水项目，同时附件还配备了经过实测的刷水方案， 只要你稍加学习便能迅速上手 | C: 技术,reviewed,negative,codex_step5_v3_calibrated_default_rereview_20260420,Corrected Step 5 v3 calibrated-default cleanup: no shared contact or PGP; overlap is a reusable tutorial/resource-package template inside a template-clone-not-controller cluster. Freeze as seller-distinct template reuse.,calibrated_default_template_clone,step11_calibrated_default_v3|template_clone_edge,2,zh_target_strict_core_calibrated_default_thr_0800000_c0002,0.858343,0.8,core_calibrated_default,uncertain_candidate,medium,active_review_queue,pending,,,,review_existing_pending_queue_row
16,text_clone_primary,market_item.xlsx|茶马古道|seller_raw:/shop/394520||market_item.xlsx|茶马古道|seller_raw:/shop/455899,sockpuppet_primary,high,step11_calibrated_default_v3|template_clone_edge,0.839704,different_alias,true,茶马古道,茶马古道,/shop/394520,/shop/455899,,,shared_description_count_capped=1,profile_category_jaccard=0.5,,0.354957,0.4628,T: [自动发货]2020最新暴力刷水套利教程，带你轻松日入上千元 || 2020最新刷水套利教程，带你日入千元 || [自动发货]CVV全套教程从小白到进阶 | D: 本资源用最客观地态度来告诉大家什么是cvv，尤其是新手，本来这种非常简单的不必作介绍，但是我发现很多新手对CVV的理解完全错误，而且严格上意义上的CVV确实也不是大家理解那样的 || 2020最新菠菜刷水套利教程e刷水日赚1500+ 传统的刷水套利因为网站的优惠少，风控严而导致现在利润小风险大，所以现在还在做传统套利的寥寥无几，不是 不能做了，而是风险大了 | C: 技术 || 数据,T: 寻技术合作一起改138彩票，sgwin，双赢系统彩票信用盘 || 2021最新菠菜刷水套利教程日赚2000 || 2021最新菠菜刷水套利教程日赚1500 | D: 最新菠菜刷水套利教程e刷水日赚1500+ 传统的刷水套利因为网站的优惠少，风控严而导致现在利润小风险大，所以现在还在做传统套利的寥寥无几，不是 不能做了，而是风险大了 || 本教程从基本的原理到实际的操作，详细的教你如何做好彩票刷水项目，同时附件还配备了经过实测的刷水方案， 只要你稍加学习便能迅速上手 | C: 技术,reviewed,negative,codex_step5_v3_calibrated_default_rereview_20260420,Corrected Step 5 v3 calibrated-default cleanup: no shared contact or PGP; overlap is a reusable tutorial/resource-package template inside a template-clone-not-controller cluster. Freeze as seller-distinct template reuse.,calibrated_default_template_clone,step11_calibrated_default_v3|template_clone_edge,2,zh_target_strict_core_calibrated_default_thr_0800000_c0002,0.839704,0.8,core_calibrated_default,uncertain_candidate,medium,active_review_queue,pending,,,,review_existing_pending_queue_row
17,text_clone_primary,market_item.xlsx|茶马古道|seller_raw:/shop/394520||market_item.xlsx|茶马古道|seller_raw:/shop/416838,sockpuppet_primary,high,step11_calibrated_default_v3|template_clone_edge,0.821766,different_alias,true,茶马古道,茶马古道,/shop/394520,/shop/416838,,,shared_description_count_capped=1,profile_category_jaccard=0.333333,,0.205053,0.676932,T: [自动发货]2020最新暴力刷水套利教程，带你轻松日入上千元 || 2020最新刷水套利教程，带你日入千元 || [自动发货]CVV全套教程从小白到进阶 | D: 本资源用最客观地态度来告诉大家什么是cvv，尤其是新手，本来这种非常简单的不必作介绍，但是我发现很多新手对CVV的理解完全错误，而且严格上意义上的CVV确实也不是大家理解那样的 || 2020最新菠菜刷水套利教程e刷水日赚1500+ 传统的刷水套利因为网站的优惠少，风控严而导致现在利润小风险大，所以现在还在做传统套利的寥寥无几，不是 不能做了，而是风险大了 | C: 技术 || 数据,T: 可带火币微信支付宝1100元出银行卡四件套定金200货到结清 || 2020最新菠菜刷水套利技术日赚1000+ | D: 请拍2份，每份15美金，（约等于100元人民币）剩下的货到结清，可以按要求定制，价格另算 拍下顺丰发货，快递费由我们支付，快递签收24小时内请站内放款 本人一手带队，所有开卡人都来自同一家工厂，一小时内就可以找到开卡人 || 1100元出银行卡四件套定金200货到结清 四件套1100元 带微信加100元 带支付宝加200元 带交易所加200元 四件套加微信支付宝交易所1500元 加手机（品牌安卓）加800元， 以后辅助人脸每次100元 保证使用时常两个月，需要长期使用请和我详谈 | C: 技术 || 四件套号卡 | Contact: telegram:zjj123589,reviewed,negative,codex_step5_v3_calibrated_default_rereview_20260420,Corrected Step 5 v3 calibrated-default cleanup: no shared contact or PGP; overlap is a reusable tutorial/resource-package template inside a template-clone-not-controller cluster. Freeze as seller-distinct template reuse.,calibrated_default_template_clone,step11_calibrated_default_v3|template_clone_edge,2,zh_target_strict_core_calibrated_default_thr_0800000_c0002,0.821766,0.8,core_calibrated_default,uncertain_candidate,medium,active_review_queue,pending,,,,review_existing_pending_queue_row
18,text_clone_primary,market_item.xlsx|茶马古道|seller_raw:/shop/394520||market_item.xlsx|茶马古道|seller_raw:/shop/396011,sockpuppet_primary,high,step11_calibrated_default_v3|template_clone_edge,0.816367,different_alias,true,茶马古道,茶马古道,/shop/394520,/shop/396011,,,shared_description_count_capped=4,profile_category_jaccard=0.25,,0.344342,0.719278,T: [自动发货]2020最新暴力刷水套利教程，带你轻松日入上千元 || 2020最新刷水套利教程，带你日入千元 || [自动发货]CVV全套教程从小白到进阶 | D: 本资源用最客观地态度来告诉大家什么是cvv，尤其是新手，本来这种非常简单的不必作介绍，但是我发现很多新手对CVV的理解完全错误，而且严格上意义上的CVV确实也不是大家理解那样的 || 2020最新菠菜刷水套利教程e刷水日赚1500+ 传统的刷水套利因为网站的优惠少，风控严而导致现在利润小风险大，所以现在还在做传统套利的寥寥无几，不是 不能做了，而是风险大了 | C: 技术 || 数据,T: 安卓免ROOT手机远控带教程 || 2020最新菠菜刷水套利教程 || 假钞 高仿RMB 20面额 | D: 主要注重手感 不要那种太薄的 最好是20面额的 长期合作出货 如果可以的话能过民间不联网验钞机最好 凹版印刷机印刷的最好 茶马担保交易 有货的麻烦留下联系方式 || 2020最新菠菜刷水套利教程e刷水日赚1500+ 传统的刷水套利因为网站的优惠少，风控严而导致现在利润小风险大，所以现在还在做传统套利的寥寥无几，不是 不能做了，而是风险大了 | C: 虚拟 || 实物 || 技术,reviewed,negative,codex_step5_v3_calibrated_default_rereview_20260420,Corrected Step 5 v3 calibrated-default cleanup: no shared contact or PGP; overlap is a reusable tutorial/resource-package template inside a template-clone-not-controller cluster. Freeze as seller-distinct template reuse.,calibrated_default_template_clone,step11_calibrated_default_v3|template_clone_edge,2,zh_target_strict_core_calibrated_default_thr_0800000_c0002,0.816367,0.8,core_calibrated_default,uncertain_candidate,medium,active_review_queue,pending,,,,review_existing_pending_queue_row
19,text_clone_primary,market_item.xlsx|茶马古道|seller_raw:/shop/394520||market_item.xlsx|茶马古道|seller_raw:/shop/422413,sockpuppet_primary,high,step11_calibrated_default_v3|template_clone_edge,0.810643,different_alias,true,茶马古道,茶马古道,/shop/394520,/shop/422413,,,shared_description_count_capped=1,profile_category_jaccard=1.0,,0.190275,0.891231,T: [自动发货]2020最新暴力刷水套利教程，带你轻松日入上千元 || 2020最新刷水套利教程，带你日入千元 || [自动发货]CVV全套教程从小白到进阶 | D: 本资源用最客观地态度来告诉大家什么是cvv，尤其是新手，本来这种非常简单的不必作介绍，但是我发现很多新手对CVV的理解完全错误，而且严格上意义上的CVV确实也不是大家理解那样的 || 2020最新菠菜刷水套利教程e刷水日赚1500+ 传统的刷水套利因为网站的优惠少，风控严而导致现在利润小风险大，所以现在还在做传统套利的寥寥无几，不是 不能做了，而是风险大了 | C: 技术 || 数据,T: 独家整理！黑客学所有技术（自整理工具包+DDOS+C语言+linux+编程+病毒制作+教程+漏洞+社工+渗透+外挂+协议+信息安全+源码) || 2020最新菠菜刷水套利教程日赚1500 | D: 020最新菠菜刷水套利教程e刷水日赚1500+ 传统的刷水套利因为网站的优惠少，风控严而导致现在利润小风险大，所以现在还在做传统套利的寥寥无几，不是 不能做了，而是风险大了 || 本教程从基本的原理到实际的操作，详细的教你如何做好彩票刷水项目，同时附件还配备了经过实测的刷水方案， 只要你稍加学习便能迅速上手 | C: 技术 || 数据,reviewed,negative,codex_step5_v3_calibrated_default_rereview_20260420,Corrected Step 5 v3 calibrated-default cleanup: no shared contact or PGP; overlap is a reusable tutorial/resource-package template inside a template-clone-not-controller cluster. Freeze as seller-distinct template reuse.,calibrated_default_template_clone,step11_calibrated_default_v3|template_clone_edge,2,zh_target_strict_core_calibrated_default_thr_0800000_c0002,0.810643,0.8,core_calibrated_default,uncertain_candidate,medium,active_review_queue,pending,,,,review_existing_pending_queue_row
20,text_clone_primary,market_item.xlsx|中文暗网交易市场|seller_raw:597091||market_item.xlsx|茶马古道|seller_raw:/shop/439316,sockpuppet_primary,high,step11_calibrated_default_v3|template_clone_edge,0.917361,different_alias,false,中文暗网交易市场,茶马古道,597091,/shop/439316,,shared_title_count_capped=2,shared_description_count_capped=5,,,1.0,0.499756,T: 对公一手卡源价低可压人全天在线 || 4件套一手卡源可压人全天在线 | D: 为方便购买，设置15美元=100元单价 对公账户：9900/套（三个月），请拍99份 对公标配： 企业营业执照 身份证复印件YHK 营业执照正副本原件 章程 U盾 结算卡 公章 开户许可证 手机卡 公司企业对公账户 不还价 成本比较高 从字母到数字 {公司有很多类型，可挑} {商品：2 购买前说明 要求 || 售后服务时间半年} 所有商品不议价 不明白的呼我留言具体说下你的要求 只要老板要 都可满足 走顺丰快递国内 国外随机 收到请放款 谢谢长期合作 | C: 实体物品,T: 对公一手卡源价低可压人全天在线 || 4件套一手卡源可压人全天在线 | D: 为方便购买，设置15美元=100元单价 对公账户：9900/套（三个月），请拍99份 对公标配： 企业营业执照 身份证复印件YHK 营业执照正副本原件 章程 U盾 结算卡 公章 开户许可证 手机卡 公司企业对公账户 不还价 成本比较高 从字母到数字 {公司有很多类型，可挑} {商品：2 购买前说明 要求 || 售后服务时间半年} 所有商品不议价 不明白的呼我留言具体说下你的要求 只要老板要 都可满足 走顺丰快递国内 国外随机 收到请放款 谢谢长期合作 | C: 实物,reviewed,uncertain,codex_step5_v3_calibrated_default_rereview_20260420,"Corrected Step 5 v3 calibrated-default cleanup: retained in the Step 11 primary graph as a no-shared-contact template clone. The overlap is too strong to ignore but is not seller-specific enough for positive supervision, and not strong enough by itself to assert seller-distinct negative supervision.",calibrated_default_template_clone,step11_calibrated_default_v3|template_clone_edge,3,zh_target_strict_core_calibrated_default_thr_0800000_c0003,0.917361,0.8,core_calibrated_default,uncertain_candidate,medium,active_frozen_labels,reviewed,positive,codex_seed_v1,Cross-market title and description clone for the same corporate-account package offering.,rereview_existing_frozen_label
21,text_clone_primary,market_item.xlsx|中文暗网交易市场|seller_raw:546735||market_item.xlsx|茶马古道|seller_raw:/shop/439316,sockpuppet_primary,high,step11_calibrated_default_v3|template_clone_edge,0.899026,different_alias,false,中文暗网交易市场,茶马古道,546735,/shop/439316,,,shared_description_count_capped=1,,,0.0,0.491654,T: 一手个人银行卡四件套价格不等可定制 || 一手对公账户8件套8500一个 | D: 企鹅 玖玖零益 戚耳肆留 商品：2 企业营业执照 —— 身份证 —— 营业执照正副本原件 —— 章程 —— U盾 —— 结算卡 —— 公章 —— 开户许可证 —— 手机卡 公司企业对公账户 不还价 成本比较高 {公司有很多类型，可挑} {商品：2 购买前说明 要求 || 企鹅 玖玖零益 戚耳肆留 开户人都是 本人亲戚朋友 家庭困难 低保护家庭 本银行卡 都是用三个月的 我可以给你最优惠的价格试货 | C: 实体物品,T: 对公一手卡源价低可压人全天在线 || 4件套一手卡源可压人全天在线 | D: 为方便购买，设置15美元=100元单价 对公账户：9900/套（三个月），请拍99份 对公标配： 企业营业执照 身份证复印件YHK 营业执照正副本原件 章程 U盾 结算卡 公章 开户许可证 手机卡 公司企业对公账户 不还价 成本比较高 从字母到数字 {公司有很多类型，可挑} {商品：2 购买前说明 要求 || 售后服务时间半年} 所有商品不议价 不明白的呼我留言具体说下你的要求 只要老板要 都可满足 走顺丰快递国内 国外随机 收到请放款 谢谢长期合作 | C: 实物,reviewed,uncertain,codex_step5_v3_calibrated_default_rereview_20260420,"Corrected Step 5 v3 calibrated-default cleanup: retained in the Step 11 primary graph as a no-shared-contact template clone. The overlap is too strong to ignore but is not seller-specific enough for positive supervision, and not strong enough by itself to assert seller-distinct negative supervision.",calibrated_default_template_clone,step11_calibrated_default_v3|template_clone_edge,3,zh_target_strict_core_calibrated_default_thr_0800000_c0003,0.899026,0.8,core_calibrated_default,uncertain_candidate,medium,active_review_queue,pending,,,,review_existing_pending_queue_row
22,text_clone_primary,market_item.xlsx|中文暗网交易市场|seller_raw:546735||market_item.xlsx|中文暗网交易市场|seller_raw:597091,sockpuppet_primary,high,step11_calibrated_default_v3|template_clone_edge,0.879194,different_alias,true,中文暗网交易市场,中文暗网交易市场,546735,597091,,,shared_description_count_capped=1,profile_category_jaccard=1.0,,0.0,0.9914,T: 一手个人银行卡四件套价格不等可定制 || 一手对公账户8件套8500一个 | D: 企鹅 玖玖零益 戚耳肆留 商品：2 企业营业执照 —— 身份证 —— 营业执照正副本原件 —— 章程 —— U盾 —— 结算卡 —— 公章 —— 开户许可证 —— 手机卡 公司企业对公账户 不还价 成本比较高 {公司有很多类型，可挑} {商品：2 购买前说明 要求 || 企鹅 玖玖零益 戚耳肆留 开户人都是 本人亲戚朋友 家庭困难 低保护家庭 本银行卡 都是用三个月的 我可以给你最优惠的价格试货 | C: 实体物品,T: 对公一手卡源价低可压人全天在线 || 4件套一手卡源可压人全天在线 | D: 为方便购买，设置15美元=100元单价 对公账户：9900/套（三个月），请拍99份 对公标配： 企业营业执照 身份证复印件YHK 营业执照正副本原件 章程 U盾 结算卡 公章 开户许可证 手机卡 公司企业对公账户 不还价 成本比较高 从字母到数字 {公司有很多类型，可挑} {商品：2 购买前说明 要求 || 售后服务时间半年} 所有商品不议价 不明白的呼我留言具体说下你的要求 只要老板要 都可满足 走顺丰快递国内 国外随机 收到请放款 谢谢长期合作 | C: 实体物品,reviewed,uncertain,codex_step5_v3_calibrated_default_rereview_20260420,"Corrected Step 5 v3 calibrated-default cleanup: retained in the Step 11 primary graph as a no-shared-contact template clone. The overlap is too strong to ignore but is not seller-specific enough for positive supervision, and not strong enough by itself to assert seller-distinct negative supervision.",calibrated_default_template_clone,step11_calibrated_default_v3|template_clone_edge,3,zh_target_strict_core_calibrated_default_thr_0800000_c0003,0.879194,0.8,core_calibrated_default,uncertain_candidate,medium,active_review_queue,pending,,,,review_existing_pending_queue_row
23,text_clone_primary,market_item.xlsx|中文暗网交易市场|seller_raw:517171||market_item.xlsx|茶马古道|seller_raw:/shop/439316,sockpuppet_primary,high,step11_calibrated_default_v3|template_clone_edge,0.861435,different_alias,false,中文暗网交易市场,茶马古道,517171,/shop/439316,,,shared_description_count_capped=1,,,0.0,0.364566,T: 一手对公账户9000 | D: 提供给你 注册公司 商品：2 企业营业执照v+ 身份证复印件YHK 营业执照正副本原件 章程 U盾 结算卡 公章 开户许可证 手机卡 公司企业对公账户 不还价 成本比较高 从字母到数字+V {公司有很多类型，可挑} {商品：2 购买前说明 要求 || 售后服务时间半年} 所有商品不议价 不明白的呼我留言具体说下你的要求 只要老板要 都可满足 走顺丰快递国内 国外随机 收到请放款 谢谢长期合作 | C: 实体物品,T: 对公一手卡源价低可压人全天在线 || 4件套一手卡源可压人全天在线 | D: 为方便购买，设置15美元=100元单价 对公账户：9900/套（三个月），请拍99份 对公标配： 企业营业执照 身份证复印件YHK 营业执照正副本原件 章程 U盾 结算卡 公章 开户许可证 手机卡 公司企业对公账户 不还价 成本比较高 从字母到数字 {公司有很多类型，可挑} {商品：2 购买前说明 要求 || 售后服务时间半年} 所有商品不议价 不明白的呼我留言具体说下你的要求 只要老板要 都可满足 走顺丰快递国内 国外随机 收到请放款 谢谢长期合作 | C: 实物,reviewed,uncertain,codex_step5_v3_calibrated_default_rereview_20260420,"Corrected Step 5 v3 calibrated-default cleanup: retained in the Step 11 primary graph as a no-shared-contact template clone. The overlap is too strong to ignore but is not seller-specific enough for positive supervision, and not strong enough by itself to assert seller-distinct negative supervision.",calibrated_default_template_clone,step11_calibrated_default_v3|template_clone_edge,3,zh_target_strict_core_calibrated_default_thr_0800000_c0003,0.861435,0.8,core_calibrated_default,uncertain_candidate,medium,active_review_queue,pending,,,,review_existing_pending_queue_row
24,text_clone_primary,market_item.xlsx|中文暗网交易市场|seller_raw:517171||market_item.xlsx|中文暗网交易市场|seller_raw:597091,sockpuppet_primary,high,step11_calibrated_default_v3|template_clone_edge,0.81883,different_alias,true,中文暗网交易市场,中文暗网交易市场,517171,597091,,,shared_description_count_capped=1,profile_category_jaccard=1.0,,0.0,0.615087,T: 一手对公账户9000 | D: 提供给你 注册公司 商品：2 企业营业执照v+ 身份证复印件YHK 营业执照正副本原件 章程 U盾 结算卡 公章 开户许可证 手机卡 公司企业对公账户 不还价 成本比较高 从字母到数字+V {公司有很多类型，可挑} {商品：2 购买前说明 要求 || 售后服务时间半年} 所有商品不议价 不明白的呼我留言具体说下你的要求 只要老板要 都可满足 走顺丰快递国内 国外随机 收到请放款 谢谢长期合作 | C: 实体物品,T: 对公一手卡源价低可压人全天在线 || 4件套一手卡源可压人全天在线 | D: 为方便购买，设置15美元=100元单价 对公账户：9900/套（三个月），请拍99份 对公标配： 企业营业执照 身份证复印件YHK 营业执照正副本原件 章程 U盾 结算卡 公章 开户许可证 手机卡 公司企业对公账户 不还价 成本比较高 从字母到数字 {公司有很多类型，可挑} {商品：2 购买前说明 要求 || 售后服务时间半年} 所有商品不议价 不明白的呼我留言具体说下你的要求 只要老板要 都可满足 走顺丰快递国内 国外随机 收到请放款 谢谢长期合作 | C: 实体物品,reviewed,uncertain,codex_step5_v3_calibrated_default_rereview_20260420,"Corrected Step 5 v3 calibrated-default cleanup: retained in the Step 11 primary graph as a no-shared-contact template clone. The overlap is too strong to ignore but is not seller-specific enough for positive supervision, and not strong enough by itself to assert seller-distinct negative supervision.",calibrated_default_template_clone,step11_calibrated_default_v3|template_clone_edge,3,zh_target_strict_core_calibrated_default_thr_0800000_c0003,0.81883,0.8,core_calibrated_default,uncertain_candidate,medium,active_review_queue,pending,,,,review_existing_pending_queue_row
