balanced_review_rank,review_stratum,pair_uid,candidate_scope,review_priority,candidate_rule_hits,candidate_rank_score,alias_relation,same_market_raw,source_market_raw_left,source_market_raw_right,source_seller_raw_left,source_seller_raw_right,shared_contact_values,shared_title_values,shared_description_values,shared_category_values,shared_pgp_fingerprint_values,lexical_similarity,structural_support_score,left_preview,right_preview,review_status,review_label,reviewer_id,review_notes,target_bucket,target_reason,source_step11_cluster_rank,source_step11_cluster_id,source_step11_prob_positive,source_step11_graph_primary_threshold,source_step11_scorer_token,suggested_label,suggested_confidence,existing_boundary_source,existing_review_status,existing_review_label,existing_reviewer_id,existing_review_notes,target_action
11,semantic_structural,market_item.xlsx|中文暗网交易市场|seller_raw:603737||market_item.xlsx|中文暗网交易市场|seller_raw:605912,sockpuppet_primary,high,step11_calibrated_bge_cluster1_v3|data_betting_template_clique,0.592568,different_alias,true,中文暗网交易市场,中文暗网交易市场,603737,605912,,,,profile_category_jaccard=1.0,,0.183515,0.966087,T: 最新脱库博彩数据_39480条esball带网址可验证 | D: 最新脱库博彩数据_39480条esball带网址可验证 最新脱库老牌娱乐城esball，网址：esb1788.org，共39480条 格式：账号|姓名|手机号码|电子邮箱|QQ|余额|存款总额|提款总额|状态 数据保真，可登陆网站反向注册验证，都是平台的活跃用户，非常稀缺 懂的老板来，中介屌丝请绕道 | C: 数据资源,T: 最新脱库彩票数据34922条玩彩带网址可验证 | D: 最新脱库彩票数据34922条玩彩带网址可验证 外围彩票平台，玩彩，网址：http://wcai06.com，新脱库34922条 数据格式：user_id|account|password|full_name|phone|qq|reg_ip|省份|城市|运营商 数据可以通过在线验证，在首页点击“注册”，在注册页面输入账号即可验证数据的真实性 稀缺资源，贵在真实，一分钱一分货，不议价，懂的老板来 拍下MEGA网盘自动发货，虚拟产品，拍下不接受退款 | C: 数据资源,reviewed,negative,codex_step5_v3_corrected_cleanup_20260420,"Corrected Step 5 v3 cleanup: calibrated-BGE data/betting/resource-package clique with no shared contact or PGP anchor. The overlaps are public data/resource listings and formulaic resale copy, including copied dataset descriptions, not seller-specific identity evidence. Freeze as template/resource-package false-positive negatives.",cluster1_data_betting_template_clique,step11_calibrated_bge_cluster1_v3|data_betting_template_clique,1,zh_target_strict_core_calibrated_bge_m3_thr_0500000_c0001,0.592568,0.5,core_calibrated_bge_m3,negative_candidate,medium,active_review_queue,pending,,,,review_existing_pending_queue_row
12,text_clone_primary,market_item.xlsx|中文暗网交易市场|seller_raw:596096||market_item.xlsx|茶马古道|seller_raw:/shop/446569,sockpuppet_primary,high,step11_calibrated_bge_cluster1_v3|data_betting_template_clique,0.590743,different_alias,false,中文暗网交易市场,茶马古道,596096,/shop/446569,,shared_title_count_capped=1,shared_description_count_capped=3,,,0.439025,0.30236,T: 2021最新脱库彩票数据12560条杏彩168可验证 | D: 数据可以通过在线验证，在首页点击“免费注册”，在注册页面输入账号即可验证数据的真实性 || 数据格式：账号|手机号码|QQ|余额|IP|所在地区 除了电子邮箱和QQ只有少部分数据，其他字段都完整 | C: 数据资源,T: 最新稀缺实名彩票数据74922条_中彩网活跃玩家 || 最新脱库彩票数据34922条玩彩带网址可验证 || 最新脱库彩票数据16236条信彩带网址可验证 | D: 最新脱库彩票数据34922条玩彩带网址可验证 外围彩票平台，玩彩，网址：http://wcai06.com，新脱库34922条 数据格式：user_id|account|password|full_name|phone|qq|reg_ip|省份|城市|运营商 数据可以通过在线验证，在首页点击“注册”，在注册页面输入账号即可验证数据的真实性 稀缺资源，贵在真实，一分钱一分货，不议价，懂的老板来 拍下MEGA网盘自动发货，虚拟产品，拍下不接受退款 || 数据格式：用户名|昵称|真实姓名|手机号|手机号运营商|身份... | C: 数据,reviewed,negative,codex_step5_v3_corrected_cleanup_20260420,"Corrected Step 5 v3 cleanup: calibrated-BGE data/betting/resource-package clique with no shared contact or PGP anchor. The overlaps are public data/resource listings and formulaic resale copy, including copied dataset descriptions, not seller-specific identity evidence. Freeze as template/resource-package false-positive negatives.",cluster1_data_betting_template_clique,step11_calibrated_bge_cluster1_v3|data_betting_template_clique,1,zh_target_strict_core_calibrated_bge_m3_thr_0500000_c0001,0.590743,0.5,core_calibrated_bge_m3,negative_candidate,medium,active_review_queue,pending,,,,review_existing_pending_queue_row
13,text_clone_primary,market_item.xlsx|中文暗网交易市场|seller_raw:506844||market_item.xlsx|中文暗网交易市场|seller_raw:528850,sockpuppet_primary,high,step11_calibrated_bge_cluster22_v3|fourpiece_template_clique_a,0.60957,different_alias,true,中文暗网交易市场,中文暗网交易市场,506844,528850,,,shared_description_count_capped=4,profile_category_jaccard=1.0,,0.151999,0.78378,T: 一手资源银行卡全套自己工厂工人开的900RMB整套 || 自己实体工厂开银行卡四件套900RMB一套稳定 | D: (不可控的司法冻结不在售后范围) 商品：四件套有：身份证，银行卡，手机号码卡，U盾 用途：方便客户匿名身份，洗黑.洗白.取现，加强隐蔽， 方便走账，过账，做生意，汇款.送礼各种商业用途，保护自己的隐私 质保三个月过后如还需要的话可续租5份每月 || 质量有保证（不会出现黑吃黑，取现，网银转账） 都是自己人带队去银行开卡的，卡主主要为工厂工人，出现资金问题可追回 | C: 实体物品,T: 全新空白银行卡安全可靠美国台湾中国现货1200顺丰包邮 || 一手全新银行卡无记录1200顺丰送货到家 || 一手银行卡全新无记录1200顺丰送到家 | D: (不可控的司法冻结不在售后范围) 商品：四件套有：身份证，银行卡，手机号码卡，U盾 用途：方便客户匿名身份，洗黑.洗白.取现，加强隐蔽， 方便走账，过账，做生意，汇款.送礼各种商业用途，保护自己的隐私 质保三个月过后如还需要的话可续租300每月 || (不可控的司法冻结不在售后范围) 商品：四件套有：身份证，银行卡，手机号码卡，U盾 用途：方便客户匿名身份，洗黑.洗白.取现，加强隐蔽， 方便走账，过账，做生意，汇款.送礼各种商业用途，保护自己的隐私 质保三个月过后如还需要的话可续租500每月 | C: 实体物品,reviewed,uncertain,codex_step5_v3_corrected_cleanup_20260420,"Corrected Step 5 v3 cleanup: calibrated-BGE four-piece template clique with no shared contact or PGP anchor. Public template reuse is plausible, but without seller-specific counter-anchors the edge is not reliable enough to freeze as positive or negative supervision.",cluster2_fourpiece_template_clique_a,step11_calibrated_bge_cluster22_v3|fourpiece_template_clique_a,22,zh_target_strict_core_calibrated_bge_m3_thr_0500000_c0022,0.60957,0.5,core_calibrated_bge_m3,negative_candidate,medium,active_frozen_labels,reviewed,uncertain,codex_step5_v3_cleanup_20260416,"Step 5 v3 targeted cleanup: dense four-piece template-copy clique with no shared contact or PGP anchor. Public template reuse is plausible, but the edge is not reliable enough to freeze as either positive or negative supervision.",rereview_existing_frozen_label
14,text_clone_primary,market_item.xlsx|中文暗网交易市场|seller_raw:375149||market_item.xlsx|中文暗网交易市场|seller_raw:528850,sockpuppet_primary,high,step11_calibrated_bge_cluster22_v3|fourpiece_template_clique_a,0.600324,different_alias,true,中文暗网交易市场,中文暗网交易市场,375149,528850,,,shared_description_count_capped=1,profile_category_jaccard=1.0,,0.0,0.547414,"T: 完美四件套1300,一手开卡,质保60天 | D: 不可控的司法冻结不在售后范围) 商品：银行卡+身份证正反面照片或复印件+实名手机卡一张+U盾或者密码器. 标价为15美元折合人民币100元 纯四件套请拍13份 可指定银行 质量有保证（不会出现黑吃黑，取现，网银转账） 都是自己人带队去银行开卡的，卡主主要为学生，出现资金问题可追回 || 通常情况下，四件套的质保期为一到两个月，意思是一个月内无条件质保，两个月内尽全力协助，超过二个月不做任何主观承诺 | C: 实体物品",T: 全新空白银行卡安全可靠美国台湾中国现货1200顺丰包邮 || 一手全新银行卡无记录1200顺丰送货到家 || 一手银行卡全新无记录1200顺丰送到家 | D: (不可控的司法冻结不在售后范围) 商品：四件套有：身份证，银行卡，手机号码卡，U盾 用途：方便客户匿名身份，洗黑.洗白.取现，加强隐蔽， 方便走账，过账，做生意，汇款.送礼各种商业用途，保护自己的隐私 质保三个月过后如还需要的话可续租300每月 || (不可控的司法冻结不在售后范围) 商品：四件套有：身份证，银行卡，手机号码卡，U盾 用途：方便客户匿名身份，洗黑.洗白.取现，加强隐蔽， 方便走账，过账，做生意，汇款.送礼各种商业用途，保护自己的隐私 质保三个月过后如还需要的话可续租500每月 | C: 实体物品,reviewed,uncertain,codex_step5_v3_corrected_cleanup_20260420,"Corrected Step 5 v3 cleanup: calibrated-BGE four-piece template clique with no shared contact or PGP anchor. Public template reuse is plausible, but without seller-specific counter-anchors the edge is not reliable enough to freeze as positive or negative supervision.",cluster2_fourpiece_template_clique_a,step11_calibrated_bge_cluster22_v3|fourpiece_template_clique_a,22,zh_target_strict_core_calibrated_bge_m3_thr_0500000_c0022,0.600324,0.5,core_calibrated_bge_m3,negative_candidate,medium,active_review_queue,pending,,,,review_existing_pending_queue_row
15,text_clone_primary,market_item.xlsx|中文暗网交易市场|seller_raw:117631||market_item.xlsx|中文暗网交易市场|seller_raw:506844,sockpuppet_primary,high,step11_calibrated_bge_cluster22_v3|fourpiece_template_clique_a,0.579683,different_alias,true,中文暗网交易市场,中文暗网交易市场,117631,506844,,,shared_description_count_capped=1,profile_category_jaccard=0.25,,0.0,0.31057,T: 2000R出最稳四件套，对公账户，一手开卡 ，交易所实名，微信支付宝可绑 || 十四个裸条女，都是本人私放的，带资料，可操作空间很大 || 出亿信云审核后台账号一个，一共三百多条客户数据。 | D: 三百多条数据，其中九十八条客户未提交只能看见姓名 手机号 身份证号 其余两百多条都能看见客户全部资料包含姓名 身份证号 QQ 号微信号 银行卡号 银行卡预留手机号码 身份证正反加手持 淘宝购物记录加收货地址 运营商详单和通讯录 || [商品] 银行卡一张+身份证正反面照片+实名手机卡一张+U盾或者密码器(有需要可提供手持照片) [价格] 2000元 一套，购买请拍20份 | C: 实体物品 || 技术技能 || 数据资源,T: 一手资源银行卡全套自己工厂工人开的900RMB整套 || 自己实体工厂开银行卡四件套900RMB一套稳定 | D: (不可控的司法冻结不在售后范围) 商品：四件套有：身份证，银行卡，手机号码卡，U盾 用途：方便客户匿名身份，洗黑.洗白.取现，加强隐蔽， 方便走账，过账，做生意，汇款.送礼各种商业用途，保护自己的隐私 质保三个月过后如还需要的话可续租5份每月 || 质量有保证（不会出现黑吃黑，取现，网银转账） 都是自己人带队去银行开卡的，卡主主要为工厂工人，出现资金问题可追回 | C: 实体物品,reviewed,uncertain,codex_step5_v3_corrected_cleanup_20260420,"Corrected Step 5 v3 cleanup: calibrated-BGE four-piece template clique with no shared contact or PGP anchor. Public template reuse is plausible, but without seller-specific counter-anchors the edge is not reliable enough to freeze as positive or negative supervision.",cluster2_fourpiece_template_clique_a,step11_calibrated_bge_cluster22_v3|fourpiece_template_clique_a,22,zh_target_strict_core_calibrated_bge_m3_thr_0500000_c0022,0.579683,0.5,core_calibrated_bge_m3,negative_candidate,medium,active_frozen_labels,reviewed,uncertain,codex_step5_v3_cleanup_20260416,"Step 5 v3 targeted cleanup: dense four-piece template-copy clique with no shared contact or PGP anchor. Public template reuse is plausible, but the edge is not reliable enough to freeze as either positive or negative supervision.",rereview_existing_frozen_label
16,text_clone_primary,market_item.xlsx|中文暗网交易市场|seller_raw:117631||market_item.xlsx|中文暗网交易市场|seller_raw:354172,sockpuppet_primary,high,step11_calibrated_bge_cluster22_v3|fourpiece_template_clique_a,0.576386,different_alias,true,中文暗网交易市场,中文暗网交易市场,117631,354172,,,shared_description_count_capped=1,profile_category_jaccard=0.5,,0.0,0.676983,T: 2000R出最稳四件套，对公账户，一手开卡 ，交易所实名，微信支付宝可绑 || 十四个裸条女，都是本人私放的，带资料，可操作空间很大 || 出亿信云审核后台账号一个，一共三百多条客户数据。 | D: 三百多条数据，其中九十八条客户未提交只能看见姓名 手机号 身份证号 其余两百多条都能看见客户全部资料包含姓名 身份证号 QQ 号微信号 银行卡号 银行卡预留手机号码 身份证正反加手持 淘宝购物记录加收货地址 运营商详单和通讯录 || [商品] 银行卡一张+身份证正反面照片+实名手机卡一张+U盾或者密码器(有需要可提供手持照片) [价格] 2000元 一套，购买请拍20份 | C: 实体物品 || 技术技能 || 数据资源,"T: 火币,okex,可盈可乐,otcbtc等交易所高级实名认证 || 完美四件套1500，一手开卡，可定制，质保60天 | D: (不可控的司法冻结不在售后范围) 商品：银行卡+身份证正反面照片+实名手机卡一张+U盾或者密码器(有需要可提供手持照片) 标价为15美元折合人民币100元 纯四件套请拍15份 需绑定支付宝过人脸加拍4份 需交易所高级实名认证加拍5份(交易所任选一个) 可指定银行指定运营商 质保两个月过后如还需要的话可续租7份每月 || 附送身份证正反面照片和手持身份证照片 一般2个小时左右搞定 因为需要随时接验证码，请安排好时间 使用中遇到风控可付费找到实名人刷人脸 需要准备资料：注册好的账号，最好用手机号注册 也可代为注册... | C: 实体物品 || 虚拟物品",reviewed,uncertain,codex_step5_v3_corrected_cleanup_20260420,"Corrected Step 5 v3 cleanup: calibrated-BGE four-piece template clique with no shared contact or PGP anchor. Public template reuse is plausible, but without seller-specific counter-anchors the edge is not reliable enough to freeze as positive or negative supervision.",cluster2_fourpiece_template_clique_a,step11_calibrated_bge_cluster22_v3|fourpiece_template_clique_a,22,zh_target_strict_core_calibrated_bge_m3_thr_0500000_c0022,0.576386,0.5,core_calibrated_bge_m3,negative_candidate,medium,active_review_queue,pending,,,,review_existing_pending_queue_row
17,text_clone_primary,market_item.xlsx|中文暗网交易市场|seller_raw:354172||market_item.xlsx|中文暗网交易市场|seller_raw:506844,sockpuppet_primary,high,step11_calibrated_bge_cluster22_v3|fourpiece_template_clique_a,0.566068,different_alias,true,中文暗网交易市场,中文暗网交易市场,354172,506844,,,shared_description_count_capped=2,profile_category_jaccard=0.5,,0.0,0.517726,"T: 火币,okex,可盈可乐,otcbtc等交易所高级实名认证 || 完美四件套1500，一手开卡，可定制，质保60天 | D: (不可控的司法冻结不在售后范围) 商品：银行卡+身份证正反面照片+实名手机卡一张+U盾或者密码器(有需要可提供手持照片) 标价为15美元折合人民币100元 纯四件套请拍15份 需绑定支付宝过人脸加拍4份 需交易所高级实名认证加拍5份(交易所任选一个) 可指定银行指定运营商 质保两个月过后如还需要的话可续租7份每月 || 附送身份证正反面照片和手持身份证照片 一般2个小时左右搞定 因为需要随时接验证码，请安排好时间 使用中遇到风控可付费找到实名人刷人脸 需要准备资料：注册好的账号，最好用手机号注册 也可代为注册... | C: 实体物品 || 虚拟物品",T: 一手资源银行卡全套自己工厂工人开的900RMB整套 || 自己实体工厂开银行卡四件套900RMB一套稳定 | D: (不可控的司法冻结不在售后范围) 商品：四件套有：身份证，银行卡，手机号码卡，U盾 用途：方便客户匿名身份，洗黑.洗白.取现，加强隐蔽， 方便走账，过账，做生意，汇款.送礼各种商业用途，保护自己的隐私 质保三个月过后如还需要的话可续租5份每月 || 质量有保证（不会出现黑吃黑，取现，网银转账） 都是自己人带队去银行开卡的，卡主主要为工厂工人，出现资金问题可追回 | C: 实体物品,reviewed,uncertain,codex_step5_v3_corrected_cleanup_20260420,"Corrected Step 5 v3 cleanup: calibrated-BGE four-piece template clique with no shared contact or PGP anchor. Public template reuse is plausible, but without seller-specific counter-anchors the edge is not reliable enough to freeze as positive or negative supervision.",cluster2_fourpiece_template_clique_a,step11_calibrated_bge_cluster22_v3|fourpiece_template_clique_a,22,zh_target_strict_core_calibrated_bge_m3_thr_0500000_c0022,0.566068,0.5,core_calibrated_bge_m3,negative_candidate,medium,active_review_queue,pending,,,,review_existing_pending_queue_row
18,text_clone_primary,market_item.xlsx|中文暗网交易市场|seller_raw:354172||market_item.xlsx|中文暗网交易市场|seller_raw:528850,sockpuppet_primary,high,step11_calibrated_bge_cluster22_v3|fourpiece_template_clique_a,0.547716,different_alias,true,中文暗网交易市场,中文暗网交易市场,354172,528850,,,shared_description_count_capped=1,profile_category_jaccard=0.5,,0.0,0.417754,"T: 火币,okex,可盈可乐,otcbtc等交易所高级实名认证 || 完美四件套1500，一手开卡，可定制，质保60天 | D: (不可控的司法冻结不在售后范围) 商品：银行卡+身份证正反面照片+实名手机卡一张+U盾或者密码器(有需要可提供手持照片) 标价为15美元折合人民币100元 纯四件套请拍15份 需绑定支付宝过人脸加拍4份 需交易所高级实名认证加拍5份(交易所任选一个) 可指定银行指定运营商 质保两个月过后如还需要的话可续租7份每月 || 附送身份证正反面照片和手持身份证照片 一般2个小时左右搞定 因为需要随时接验证码，请安排好时间 使用中遇到风控可付费找到实名人刷人脸 需要准备资料：注册好的账号，最好用手机号注册 也可代为注册... | C: 实体物品 || 虚拟物品",T: 全新空白银行卡安全可靠美国台湾中国现货1200顺丰包邮 || 一手全新银行卡无记录1200顺丰送货到家 || 一手银行卡全新无记录1200顺丰送到家 | D: (不可控的司法冻结不在售后范围) 商品：四件套有：身份证，银行卡，手机号码卡，U盾 用途：方便客户匿名身份，洗黑.洗白.取现，加强隐蔽， 方便走账，过账，做生意，汇款.送礼各种商业用途，保护自己的隐私 质保三个月过后如还需要的话可续租300每月 || (不可控的司法冻结不在售后范围) 商品：四件套有：身份证，银行卡，手机号码卡，U盾 用途：方便客户匿名身份，洗黑.洗白.取现，加强隐蔽， 方便走账，过账，做生意，汇款.送礼各种商业用途，保护自己的隐私 质保三个月过后如还需要的话可续租500每月 | C: 实体物品,reviewed,uncertain,codex_step5_v3_corrected_cleanup_20260420,"Corrected Step 5 v3 cleanup: calibrated-BGE four-piece template clique with no shared contact or PGP anchor. Public template reuse is plausible, but without seller-specific counter-anchors the edge is not reliable enough to freeze as positive or negative supervision.",cluster2_fourpiece_template_clique_a,step11_calibrated_bge_cluster22_v3|fourpiece_template_clique_a,22,zh_target_strict_core_calibrated_bge_m3_thr_0500000_c0022,0.547716,0.5,core_calibrated_bge_m3,negative_candidate,medium,active_review_queue,pending,,,,review_existing_pending_queue_row
19,text_clone_primary,market_item.xlsx|中文暗网交易市场|seller_raw:117631||market_item.xlsx|中文暗网交易市场|seller_raw:375149,sockpuppet_primary,high,step11_calibrated_bge_cluster22_v3|fourpiece_template_clique_a,0.538783,different_alias,true,中文暗网交易市场,中文暗网交易市场,117631,375149,,,shared_description_count_capped=1,profile_category_jaccard=0.25,,0.0,0.492275,T: 2000R出最稳四件套，对公账户，一手开卡 ，交易所实名，微信支付宝可绑 || 十四个裸条女，都是本人私放的，带资料，可操作空间很大 || 出亿信云审核后台账号一个，一共三百多条客户数据。 | D: 三百多条数据，其中九十八条客户未提交只能看见姓名 手机号 身份证号 其余两百多条都能看见客户全部资料包含姓名 身份证号 QQ 号微信号 银行卡号 银行卡预留手机号码 身份证正反加手持 淘宝购物记录加收货地址 运营商详单和通讯录 || [商品] 银行卡一张+身份证正反面照片+实名手机卡一张+U盾或者密码器(有需要可提供手持照片) [价格] 2000元 一套，购买请拍20份 | C: 实体物品 || 技术技能 || 数据资源,"T: 完美四件套1300,一手开卡,质保60天 | D: 不可控的司法冻结不在售后范围) 商品：银行卡+身份证正反面照片或复印件+实名手机卡一张+U盾或者密码器. 标价为15美元折合人民币100元 纯四件套请拍13份 可指定银行 质量有保证（不会出现黑吃黑，取现，网银转账） 都是自己人带队去银行开卡的，卡主主要为学生，出现资金问题可追回 || 通常情况下，四件套的质保期为一到两个月，意思是一个月内无条件质保，两个月内尽全力协助，超过二个月不做任何主观承诺 | C: 实体物品",reviewed,uncertain,codex_step5_v3_corrected_cleanup_20260420,"Corrected Step 5 v3 cleanup: calibrated-BGE four-piece template clique with no shared contact or PGP anchor. Public template reuse is plausible, but without seller-specific counter-anchors the edge is not reliable enough to freeze as positive or negative supervision.",cluster2_fourpiece_template_clique_a,step11_calibrated_bge_cluster22_v3|fourpiece_template_clique_a,22,zh_target_strict_core_calibrated_bge_m3_thr_0500000_c0022,0.538783,0.5,core_calibrated_bge_m3,negative_candidate,medium,active_frozen_labels,reviewed,uncertain,codex_step5_v3_cleanup_20260416,"Step 5 v3 targeted cleanup: dense four-piece template-copy clique with no shared contact or PGP anchor. Public template reuse is plausible, but the edge is not reliable enough to freeze as either positive or negative supervision.",rereview_existing_frozen_label
20,text_clone_primary,market_item.xlsx|中文暗网交易市场|seller_raw:354172||market_item.xlsx|中文暗网交易市场|seller_raw:375149,sockpuppet_primary,high,step11_calibrated_bge_cluster22_v3|fourpiece_template_clique_a,0.51815,different_alias,true,中文暗网交易市场,中文暗网交易市场,354172,375149,,,shared_description_count_capped=2,profile_category_jaccard=0.5,,0.232123,0.68284,"T: 火币,okex,可盈可乐,otcbtc等交易所高级实名认证 || 完美四件套1500，一手开卡，可定制，质保60天 | D: (不可控的司法冻结不在售后范围) 商品：银行卡+身份证正反面照片+实名手机卡一张+U盾或者密码器(有需要可提供手持照片) 标价为15美元折合人民币100元 纯四件套请拍15份 需绑定支付宝过人脸加拍4份 需交易所高级实名认证加拍5份(交易所任选一个) 可指定银行指定运营商 质保两个月过后如还需要的话可续租7份每月 || 附送身份证正反面照片和手持身份证照片 一般2个小时左右搞定 因为需要随时接验证码，请安排好时间 使用中遇到风控可付费找到实名人刷人脸 需要准备资料：注册好的账号，最好用手机号注册 也可代为注册... | C: 实体物品 || 虚拟物品","T: 完美四件套1300,一手开卡,质保60天 | D: 不可控的司法冻结不在售后范围) 商品：银行卡+身份证正反面照片或复印件+实名手机卡一张+U盾或者密码器. 标价为15美元折合人民币100元 纯四件套请拍13份 可指定银行 质量有保证（不会出现黑吃黑，取现，网银转账） 都是自己人带队去银行开卡的，卡主主要为学生，出现资金问题可追回 || 通常情况下，四件套的质保期为一到两个月，意思是一个月内无条件质保，两个月内尽全力协助，超过二个月不做任何主观承诺 | C: 实体物品",reviewed,uncertain,codex_step5_v3_corrected_cleanup_20260420,"Corrected Step 5 v3 cleanup: calibrated-BGE four-piece template clique with no shared contact or PGP anchor. Public template reuse is plausible, but without seller-specific counter-anchors the edge is not reliable enough to freeze as positive or negative supervision.",cluster2_fourpiece_template_clique_a,step11_calibrated_bge_cluster22_v3|fourpiece_template_clique_a,22,zh_target_strict_core_calibrated_bge_m3_thr_0500000_c0022,0.51815,0.5,core_calibrated_bge_m3,negative_candidate,medium,active_review_queue,pending,,,,review_existing_pending_queue_row
21,text_clone_primary,market_item.xlsx|茶马古道|seller_raw:/shop/442431||market_item.xlsx|茶马古道|seller_raw:/shop/462494,sockpuppet_primary,high,step11_calibrated_bge_cluster3_v3|anchor_plus_expansion_rereview,0.727433,different_alias,true,茶马古道,茶马古道,/shop/442431,/shop/462494,,,shared_description_count_capped=1,profile_category_jaccard=1.0,,0.551869,0.763174,"T: 纯 四 件 套 | D: 15美金=100人民币，1份=100人民币，请根据需求拍下 纯四件套：银行卡+身份证正反面照片+实名预留手机卡,U盾 价格:2000元/套， 需实名注册微信加500 实名注册支付宝加500 实名注册交易平台加500 带手机加800 请根据需要拍下，留言写下具体要求 || 诚信出售四件套卡盾，可实名制注册微信支付宝，交易所等，诚信出售正规实名制手机卡，一手靠谱货源，保质30天，快递包装，绝对安全 | C: 实物 | Contact: telegram:xc1680",T: 出售 纯四件套 | D: 15美金=100人民币，1份=100人民币，请根据需求拍下 纯四件套：价格：3500元/套 需实名注册微信加500 实名注册支付宝加500 实名注册交易平台加500 带手机加800 60天质保期内出现挂失.销户等情况，由卖家进行补发，如卡内有资金导致买家损失，由卖家进行全权负责追回，并赔偿损失 || TG:MZ121230 诚信出售四件套卡盾，可实名制注册微信支付宝，交易所等，诚信出售正规实名制手机卡，一手靠谱货源，保质 两个月，快递包装，绝对安全 | C: 实物 | Contact: telegram:mz121230,reviewed,negative,codex_step5_v3_corrected_cleanup_20260420,"Corrected Step 5 v3 cleanup: calibrated-BGE anchor-plus-expansion edge outside the protected /shop/444654 <-> /shop/459141 shared-Telegram anchor. The queued edge has no shared contact/PGP and is supported by distinct seller Telegram anchors plus reusable four-piece copy, so treat it as seller-distinct template reuse.",cluster3_anchor_plus_expansion,step11_calibrated_bge_cluster3_v3|anchor_plus_expansion_rereview,3,zh_target_strict_core_calibrated_bge_m3_thr_0500000_c0003,0.727433,0.5,core_calibrated_bge_m3,uncertain_candidate,medium,active_review_queue,pending,,,,review_existing_pending_queue_row
22,text_clone_primary,market_item.xlsx|茶马古道|seller_raw:/shop/442431||market_item.xlsx|茶马古道|seller_raw:/shop/444654,sockpuppet_primary,high,step11_calibrated_bge_cluster3_v3|anchor_plus_expansion_rereview,0.717055,different_alias,true,茶马古道,茶马古道,/shop/442431,/shop/444654,,,shared_description_count_capped=3,profile_category_jaccard=1.0,,0.870189,0.765608,"T: 纯 四 件 套 | D: 15美金=100人民币，1份=100人民币，请根据需求拍下 纯四件套：银行卡+身份证正反面照片+实名预留手机卡,U盾 价格:2000元/套， 需实名注册微信加500 实名注册支付宝加500 实名注册交易平台加500 带手机加800 请根据需要拍下，留言写下具体要求 || 诚信出售四件套卡盾，可实名制注册微信支付宝，交易所等，诚信出售正规实名制手机卡，一手靠谱货源，保质30天，快递包装，绝对安全 | C: 实物 | Contact: telegram:xc1680",T: 出 四 件 套 | D: 15美金=100人民币，1份=100人民币，请根据需求拍下 纯四件套：银行卡+身份证正反面照片+实名预留手机卡+U盾 价格:2000元/一套 需实名注册微信加500 实名注册支付宝加500 实名注册交易平台加500 带手机加800 请根据需要拍下，留言写下具体要求 || 质量绝对有保障的，安全可靠，每一张卡保额3W人民币 ，司法冻结不保，正常的风控问题需要收取总额度的百分之30 | C: 实物 | Contact: telegram:fz12120,reviewed,negative,codex_step5_v3_corrected_cleanup_20260420,"Corrected Step 5 v3 cleanup: calibrated-BGE anchor-plus-expansion edge outside the protected /shop/444654 <-> /shop/459141 shared-Telegram anchor. The queued edge has no shared contact/PGP and is supported by distinct seller Telegram anchors plus reusable four-piece copy, so treat it as seller-distinct template reuse.",cluster3_anchor_plus_expansion,step11_calibrated_bge_cluster3_v3|anchor_plus_expansion_rereview,3,zh_target_strict_core_calibrated_bge_m3_thr_0500000_c0003,0.717055,0.5,core_calibrated_bge_m3,uncertain_candidate,medium,active_review_queue,pending,,,,review_existing_pending_queue_row
