balanced_review_rank,review_stratum,pair_uid,candidate_scope,review_priority,candidate_rule_hits,candidate_rank_score,alias_relation,same_market_raw,source_market_raw_left,source_market_raw_right,source_seller_raw_left,source_seller_raw_right,shared_contact_values,shared_title_values,shared_description_values,shared_category_values,shared_pgp_fingerprint_values,lexical_similarity,structural_support_score,left_preview,right_preview,review_status,review_label,reviewer_id,review_notes,target_bucket,target_reason,source_step11_cluster_rank,source_step11_cluster_id,source_step11_prob_positive,source_step11_graph_primary_threshold,source_step11_scorer_token,suggested_label,suggested_confidence,existing_boundary_source,existing_review_status,existing_review_label,existing_reviewer_id,existing_review_notes,target_action
11,text_clone_primary,market_item.xlsx|中文暗网交易市场|seller_raw:117631||market_item.xlsx|中文暗网交易市场|seller_raw:375149,sockpuppet_primary,high,step11_cluster1_v3|fourpiece_template_clique_representative,0.606757,different_alias,true,中文暗网交易市场,中文暗网交易市场,117631,375149,,,shared_description_count_capped=1,profile_category_jaccard=0.25,,0.0,0.492275,T: 2000R出最稳四件套，对公账户，一手开卡 ，交易所实名，微信支付宝可绑 || 十四个裸条女，都是本人私放的，带资料，可操作空间很大 || 出亿信云审核后台账号一个，一共三百多条客户数据。 | D: 三百多条数据，其中九十八条客户未提交只能看见姓名 手机号 身份证号 其余两百多条都能看见客户全部资料包含姓名 身份证号 QQ 号微信号 银行卡号 银行卡预留手机号码 身份证正反加手持 淘宝购物记录加收货地址 运营商详单和通讯录 || [商品] 银行卡一张+身份证正反面照片+实名手机卡一张+U盾或者密码器(有需要可提供手持照片) [价格] 2000元 一套，购买请拍20份 | C: 实体物品 || 技术技能 || 数据资源,"T: 完美四件套1300,一手开卡,质保60天 | D: 不可控的司法冻结不在售后范围) 商品：银行卡+身份证正反面照片或复印件+实名手机卡一张+U盾或者密码器. 标价为15美元折合人民币100元 纯四件套请拍13份 可指定银行 质量有保证（不会出现黑吃黑，取现，网银转账） 都是自己人带队去银行开卡的，卡主主要为学生，出现资金问题可追回 || 通常情况下，四件套的质保期为一到两个月，意思是一个月内无条件质保，两个月内尽全力协助，超过二个月不做任何主观承诺 | C: 实体物品",reviewed,uncertain,codex_step5_v3_cleanup_20260416,"Step 5 v3 targeted cleanup: dense four-piece template-copy clique with no shared contact or PGP anchor. Public template reuse is plausible, but the edge is not reliable enough to freeze as either positive or negative supervision.",cluster1_fourpiece_template_clique,step11_cluster1_v3|fourpiece_template_clique_representative,1,zh_target_strict_core_few_shot_bge_m3_ratio_10pct_seed_20260320_thr_0457259_c0001,0.606757,0.457259,core_few_shot_bge_m3_ratio_10pct_seed_20260320,negative_candidate,medium,active_review_queue,pending,,,,review_existing_pending_queue_row
12,text_clone_primary,market_item.xlsx|中文暗网交易市场|seller_raw:506844||market_item.xlsx|中文暗网交易市场|seller_raw:563186,sockpuppet_primary,high,step11_cluster1_v3|fourpiece_template_clique_representative,0.604689,different_alias,true,中文暗网交易市场,中文暗网交易市场,506844,563186,,,shared_description_count_capped=1,profile_category_jaccard=1.0,,0.361762,0.585674,T: 一手资源银行卡全套自己工厂工人开的900RMB整套 || 自己实体工厂开银行卡四件套900RMB一套稳定 | D: (不可控的司法冻结不在售后范围) 商品：四件套有：身份证，银行卡，手机号码卡，U盾 用途：方便客户匿名身份，洗黑.洗白.取现，加强隐蔽， 方便走账，过账，做生意，汇款.送礼各种商业用途，保护自己的隐私 质保三个月过后如还需要的话可续租5份每月 || 质量有保证（不会出现黑吃黑，取现，网银转账） 都是自己人带队去银行开卡的，卡主主要为工厂工人，出现资金问题可追回 | C: 实体物品,T: 1000RMB出售一手银行卡四件套全网最低价 | D: 商品：四件套有：身份证复印件或者照片，银行卡，手机号码卡，U盾 15美元/份=100元人民币，要几份就拍几个 四件套盾卡：银行卡+手机卡+U盾+身份证照片或者复印件=1000元 拍10个 一手卡源，小白开卡，安全放心，全新开户没交易记录 || 质量有保证（不会出现黑吃黑，取现，网银转账） 发货：拍下后请留下收货地址和联系方式，一般当天中午十二点前下单当天发，十二点过后下单隔天发 | C: 实体物品,reviewed,uncertain,codex_step5_v3_cleanup_20260416,"Step 5 v3 targeted cleanup: dense four-piece template-copy clique with no shared contact or PGP anchor. Public template reuse is plausible, but the edge is not reliable enough to freeze as either positive or negative supervision.",cluster1_fourpiece_template_clique,step11_cluster1_v3|fourpiece_template_clique_representative,1,zh_target_strict_core_few_shot_bge_m3_ratio_10pct_seed_20260320_thr_0457259_c0001,0.604689,0.457259,core_few_shot_bge_m3_ratio_10pct_seed_20260320,negative_candidate,medium,active_review_queue,pending,,,,review_existing_pending_queue_row
13,text_clone_primary,market_item.xlsx|中文暗网交易市场|seller_raw:117631||market_item.xlsx|中文暗网交易市场|seller_raw:331162,sockpuppet_primary,high,step11_cluster1_v3|fourpiece_template_clique_representative,0.592711,different_alias,true,中文暗网交易市场,中文暗网交易市场,117631,331162,,,shared_description_count_capped=3,profile_category_jaccard=0.25,,0.199102,0.48492,T: 2000R出最稳四件套，对公账户，一手开卡 ，交易所实名，微信支付宝可绑 || 十四个裸条女，都是本人私放的，带资料，可操作空间很大 || 出亿信云审核后台账号一个，一共三百多条客户数据。 | D: 三百多条数据，其中九十八条客户未提交只能看见姓名 手机号 身份证号 其余两百多条都能看见客户全部资料包含姓名 身份证号 QQ 号微信号 银行卡号 银行卡预留手机号码 身份证正反加手持 淘宝购物记录加收货地址 运营商详单和通讯录 || [商品] 银行卡一张+身份证正反面照片+实名手机卡一张+U盾或者密码器(有需要可提供手持照片) [价格] 2000元 一套，购买请拍20份 | C: 实体物品 || 技术技能 || 数据资源,T: 1500R出最稳四件套，一手开卡 各种定制！！！！！保质期两个月！ | D: 2.银行可以指定(指定银行暂只支持 中，农，建，工，邮政，信用社，交通，中信)，实名手机卡也可以指定运营商 || [商品] 银行卡一张+身份证正反面照片+实名手机卡一张+U盾或者密码器 [价格] 1500元 一套，购买请拍15份 | C: 实体物品,reviewed,uncertain,codex_step5_v3_cleanup_20260416,"Step 5 v3 targeted cleanup: dense four-piece template-copy clique with no shared contact or PGP anchor. Public template reuse is plausible, but the edge is not reliable enough to freeze as either positive or negative supervision.",cluster1_fourpiece_template_clique,step11_cluster1_v3|fourpiece_template_clique_representative,1,zh_target_strict_core_few_shot_bge_m3_ratio_10pct_seed_20260320_thr_0457259_c0001,0.592711,0.457259,core_few_shot_bge_m3_ratio_10pct_seed_20260320,negative_candidate,medium,active_review_queue,pending,,,,review_existing_pending_queue_row
14,text_clone_primary,market_item.xlsx|中文暗网交易市场|seller_raw:331162||market_item.xlsx|中文暗网交易市场|seller_raw:506844,sockpuppet_primary,high,step11_cluster1_v3|fourpiece_template_clique_representative,0.58952,different_alias,true,中文暗网交易市场,中文暗网交易市场,331162,506844,,,shared_description_count_capped=1,profile_category_jaccard=1.0,,0.0,0.583638,T: 1500R出最稳四件套，一手开卡 各种定制！！！！！保质期两个月！ | D: 2.银行可以指定(指定银行暂只支持 中，农，建，工，邮政，信用社，交通，中信)，实名手机卡也可以指定运营商 || [商品] 银行卡一张+身份证正反面照片+实名手机卡一张+U盾或者密码器 [价格] 1500元 一套，购买请拍15份 | C: 实体物品,T: 一手资源银行卡全套自己工厂工人开的900RMB整套 || 自己实体工厂开银行卡四件套900RMB一套稳定 | D: (不可控的司法冻结不在售后范围) 商品：四件套有：身份证，银行卡，手机号码卡，U盾 用途：方便客户匿名身份，洗黑.洗白.取现，加强隐蔽， 方便走账，过账，做生意，汇款.送礼各种商业用途，保护自己的隐私 质保三个月过后如还需要的话可续租5份每月 || 质量有保证（不会出现黑吃黑，取现，网银转账） 都是自己人带队去银行开卡的，卡主主要为工厂工人，出现资金问题可追回 | C: 实体物品,reviewed,uncertain,codex_step5_v3_cleanup_20260416,"Step 5 v3 targeted cleanup: dense four-piece template-copy clique with no shared contact or PGP anchor. Public template reuse is plausible, but the edge is not reliable enough to freeze as either positive or negative supervision.",cluster1_fourpiece_template_clique,step11_cluster1_v3|fourpiece_template_clique_representative,1,zh_target_strict_core_few_shot_bge_m3_ratio_10pct_seed_20260320_thr_0457259_c0001,0.58952,0.457259,core_few_shot_bge_m3_ratio_10pct_seed_20260320,negative_candidate,medium,active_review_queue,pending,,,,review_existing_pending_queue_row
15,text_clone_primary,market_item.xlsx|中文暗网交易市场|seller_raw:569984||market_item.xlsx|茶马古道|seller_raw:/shop/422565,sockpuppet_primary,high,step11_cluster2_v3|mixed_template_market_clique,0.667631,different_alias,false,中文暗网交易市场,茶马古道,569984,/shop/422565,,shared_title_count_capped=1,shared_description_count_capped=2,,,0.0,0.226481,T: 最新流出法医档案资源包含一部高清尸检视频 || 换妻游戏玩了三年的人妻三年的珍贵记录 || 自收集小马拉大车资源儿子干母亲140部合集 | D: 都是自己辛苦收集的资源，喜欢这种题材的可以收藏一下， MEGA自动发货，网络资源有可复制性，一经售出概不退款，介意勿拍谢谢，转卖举报 || 最新流出福建兄妹资源，此资源无水印，文件均为原始大小，无需重新编码 mega网盘 自动发货 虚拟资源具有可复制性，不接受退款 | C: 影视色情 || 技术技能 || 基础知识,T: 出售最近刚抓取券商股票用户数据！ || 监听别人手机信息，微信，qq聊天记录，实时定位汇报!!! | D: 各位朋友此数据是最近刚抓取运营商的数据，由于买家公司出了问题活帮他们做了结果尾款不给结清，所以没办法把剩余的数据优惠给马友吧，希望对大家业务有帮助 || 数据类型包括： 用户手机号码、手机MD5值（一般没用）、来源APP、来源券商、来源运营商（移动、联通、电信）、来源地区城市、性别、还有客户的使用活跃度数据等 | C: 数据 || 技术,reviewed,uncertain,codex_step5_v3_cleanup_20260416,"Step 5 v3 targeted cleanup: mixed-template clique spanning pornography, data, tooling, and account-market topics. Without seller-specific anchor evidence, treat clone overlap as uncertainty rather than supervision.",cluster2_mixed_template_clique,step11_cluster2_v3|mixed_template_market_clique,2,zh_target_strict_core_few_shot_bge_m3_ratio_10pct_seed_20260320_thr_0457259_c0002,0.667631,0.457259,core_few_shot_bge_m3_ratio_10pct_seed_20260320,negative_candidate,medium,active_review_queue,pending,,,,review_existing_pending_queue_row
16,text_clone_primary,market_item.xlsx|中文暗网交易市场|seller_raw:569984||market_item.xlsx|茶马古道|seller_raw:/shop/415595,sockpuppet_primary,high,step11_cluster2_v3|mixed_template_market_clique,0.637132,different_alias,false,中文暗网交易市场,茶马古道,569984,/shop/415595,,shared_title_count_capped=1,shared_description_count_capped=1,,,0.0,0.41723,T: 最新流出法医档案资源包含一部高清尸检视频 || 换妻游戏玩了三年的人妻三年的珍贵记录 || 自收集小马拉大车资源儿子干母亲140部合集 | D: 都是自己辛苦收集的资源，喜欢这种题材的可以收藏一下， MEGA自动发货，网络资源有可复制性，一经售出概不退款，介意勿拍谢谢，转卖举报 || 最新流出福建兄妹资源，此资源无水印，文件均为原始大小，无需重新编码 mega网盘 自动发货 虚拟资源具有可复制性，不接受退款 | C: 影视色情 || 技术技能 || 基础知识,T: 长期出售支付宝v2 v3号企 业 商 家 支 付 宝 主 账 号 子 账 号 || 20年4到5月份棋牌数据1万条 保证实用性只售5份 || 一款远程监控、控制软件（附带软件源代码）！！！ | D: 还有 10000中是20和50人民币混着卖的 如果需要特例联系我 我们不做100的 花这不好花 银行危险 20和50的随便花 超市随便逛 没有人会拿着验钞机去验 我们的货已经做旧处理了 不会是新的 但都完好无损 除了银汉的验钞机 此外都可以过 其他咨询联系我 || 只包7天售后找回和注销 ———企业支付宝—————— =========== 企 业 商 家 支 付 宝 主 账 号 价格：2000 企 业 商 家 支 付 宝 子 账 号 价格：1200 包 2 0 天 找 回 接 企 业 定 制 功 能 +++... | C: 数据 || 技术 || 其它 | Contact: email:v.conde7715@gmail.com,reviewed,uncertain,codex_step5_v3_cleanup_20260416,"Step 5 v3 targeted cleanup: mixed-template clique spanning pornography, data, tooling, and account-market topics. Without seller-specific anchor evidence, treat clone overlap as uncertainty rather than supervision.",cluster2_mixed_template_clique,step11_cluster2_v3|mixed_template_market_clique,2,zh_target_strict_core_few_shot_bge_m3_ratio_10pct_seed_20260320_thr_0457259_c0002,0.637132,0.457259,core_few_shot_bge_m3_ratio_10pct_seed_20260320,negative_candidate,medium,active_review_queue,pending,,,,review_existing_pending_queue_row
17,text_clone_primary,market_item.xlsx|中文暗网交易市场|seller_raw:319180||market_item.xlsx|茶马古道|seller_raw:/shop/415595,sockpuppet_primary,high,step11_cluster2_v3|mixed_template_market_clique,0.562081,different_alias,false,中文暗网交易市场,茶马古道,319180,/shop/415595,,shared_title_count_capped=1,,,,0.0,0.344814,"T: 适用新手黑客，攻击原理及手法距离，黑客基础教程 || 安卓监听手机微信QQ短信定位录音等软件 || 2019股民数据7w条5-6月 部分带资金量和微信号 | D: 相信绝大部分人都在网吧上网过 但是收费也是一年比一年的高 每个网吧都有不同的收费标准 想要逃费的可以拍下本帖 软件来自互联网上各大论坛 软件均为本人收集整合 相信很多人多多少少也使用过类似软件 操作简单 上手快 只不过这里是做了软件的整合 还有一些小软件可以扫描网吧内机子登录的QQ不敢保证每一个软件都能发挥其功效 具体效果 请自测 || 发起电话就能获取 直接拍，内附教程 虚拟商品 工具可用 交易不退款 ================================= 通知站内买家以及警告该卖家, 该单投诉... | C: 数据资源 || 虚拟物品 || 影视色情",T: 长期出售支付宝v2 v3号企 业 商 家 支 付 宝 主 账 号 子 账 号 || 20年4到5月份棋牌数据1万条 保证实用性只售5份 || 一款远程监控、控制软件（附带软件源代码）！！！ | D: 还有 10000中是20和50人民币混着卖的 如果需要特例联系我 我们不做100的 花这不好花 银行危险 20和50的随便花 超市随便逛 没有人会拿着验钞机去验 我们的货已经做旧处理了 不会是新的 但都完好无损 除了银汉的验钞机 此外都可以过 其他咨询联系我 || 只包7天售后找回和注销 ———企业支付宝—————— =========== 企 业 商 家 支 付 宝 主 账 号 价格：2000 企 业 商 家 支 付 宝 子 账 号 价格：1200 包 2 0 天 找 回 接 企 业 定 制 功 能 +++... | C: 数据 || 技术 || 其它 | Contact: email:v.conde7715@gmail.com,reviewed,uncertain,codex_step5_v3_cleanup_20260416,"Step 5 v3 targeted cleanup: mixed-template clique spanning pornography, data, tooling, and account-market topics. Without seller-specific anchor evidence, treat clone overlap as uncertainty rather than supervision.",cluster2_mixed_template_clique,step11_cluster2_v3|mixed_template_market_clique,2,zh_target_strict_core_few_shot_bge_m3_ratio_10pct_seed_20260320_thr_0457259_c0002,0.562081,0.457259,core_few_shot_bge_m3_ratio_10pct_seed_20260320,negative_candidate,medium,active_review_queue,pending,,,,review_existing_pending_queue_row
18,text_clone_primary,market_item.xlsx|中文暗网交易市场|seller_raw:319180||market_item.xlsx|茶马古道|seller_raw:/shop/422565,sockpuppet_primary,high,step11_cluster2_v3|mixed_template_market_clique,0.557808,different_alias,false,中文暗网交易市场,茶马古道,319180,/shop/422565,,shared_title_count_capped=1,,,,0.0,0.2523,"T: 适用新手黑客，攻击原理及手法距离，黑客基础教程 || 安卓监听手机微信QQ短信定位录音等软件 || 2019股民数据7w条5-6月 部分带资金量和微信号 | D: 相信绝大部分人都在网吧上网过 但是收费也是一年比一年的高 每个网吧都有不同的收费标准 想要逃费的可以拍下本帖 软件来自互联网上各大论坛 软件均为本人收集整合 相信很多人多多少少也使用过类似软件 操作简单 上手快 只不过这里是做了软件的整合 还有一些小软件可以扫描网吧内机子登录的QQ不敢保证每一个软件都能发挥其功效 具体效果 请自测 || 发起电话就能获取 直接拍，内附教程 虚拟商品 工具可用 交易不退款 ================================= 通知站内买家以及警告该卖家, 该单投诉... | C: 数据资源 || 虚拟物品 || 影视色情",T: 出售最近刚抓取券商股票用户数据！ || 监听别人手机信息，微信，qq聊天记录，实时定位汇报!!! | D: 各位朋友此数据是最近刚抓取运营商的数据，由于买家公司出了问题活帮他们做了结果尾款不给结清，所以没办法把剩余的数据优惠给马友吧，希望对大家业务有帮助 || 数据类型包括： 用户手机号码、手机MD5值（一般没用）、来源APP、来源券商、来源运营商（移动、联通、电信）、来源地区城市、性别、还有客户的使用活跃度数据等 | C: 数据 || 技术,reviewed,uncertain,codex_step5_v3_cleanup_20260416,"Step 5 v3 targeted cleanup: mixed-template clique spanning pornography, data, tooling, and account-market topics. Without seller-specific anchor evidence, treat clone overlap as uncertainty rather than supervision.",cluster2_mixed_template_clique,step11_cluster2_v3|mixed_template_market_clique,2,zh_target_strict_core_few_shot_bge_m3_ratio_10pct_seed_20260320_thr_0457259_c0002,0.557808,0.457259,core_few_shot_bge_m3_ratio_10pct_seed_20260320,negative_candidate,medium,active_review_queue,pending,,,,review_existing_pending_queue_row
19,text_clone_primary,market_item.xlsx|茶马古道|seller_raw:/shop/397312||market_item.xlsx|茶马古道|seller_raw:/shop/415595,sockpuppet_primary,high,step11_cluster2_v3|mixed_template_market_clique,0.664879,different_alias,true,茶马古道,茶马古道,/shop/397312,/shop/415595,,,shared_description_count_capped=2,profile_category_jaccard=0.6,,0.0,0.488556,T: 匿名国度全网首发:最全洗钱教程+实例操作分析+泄露风险预估+洗钱思路整理 || 精品暗网网站，什么类型都有。只有你想不到的，没有我找不到的。 || 最新彩盘源码 - 彩票盘口-电脑手机+开奖器.支持商用，已经测试！！！ | D: 本套课程从零开始，讲解人工智能的全部核心基础， 4天课让你掌握机器学习、线性代数、微积分和概率论，学完课程你可以自己推导损失函数，实现梯度下降，手写神经网络，把控无人驾驶，完成手写字识别...附全套课件资料 || 虚拟物品 出售概不退换 人工智能很火，机器学习很热，很多同学想去学习，但不知如何下手 | C: 虚拟 || 数据 || 技术,T: 长期出售支付宝v2 v3号企 业 商 家 支 付 宝 主 账 号 子 账 号 || 20年4到5月份棋牌数据1万条 保证实用性只售5份 || 一款远程监控、控制软件（附带软件源代码）！！！ | D: 还有 10000中是20和50人民币混着卖的 如果需要特例联系我 我们不做100的 花这不好花 银行危险 20和50的随便花 超市随便逛 没有人会拿着验钞机去验 我们的货已经做旧处理了 不会是新的 但都完好无损 除了银汉的验钞机 此外都可以过 其他咨询联系我 || 只包7天售后找回和注销 ———企业支付宝—————— =========== 企 业 商 家 支 付 宝 主 账 号 价格：2000 企 业 商 家 支 付 宝 子 账 号 价格：1200 包 2 0 天 找 回 接 企 业 定 制 功 能 +++... | C: 数据 || 技术 || 其它 | Contact: email:v.conde7715@gmail.com,reviewed,uncertain,codex_step5_v3_cleanup_20260416,"Step 5 v3 targeted cleanup: mixed-template clique spanning pornography, data, tooling, and account-market topics. Without seller-specific anchor evidence, treat clone overlap as uncertainty rather than supervision.",cluster2_mixed_template_clique,step11_cluster2_v3|mixed_template_market_clique,2,zh_target_strict_core_few_shot_bge_m3_ratio_10pct_seed_20260320_thr_0457259_c0002,0.664879,0.457259,core_few_shot_bge_m3_ratio_10pct_seed_20260320,negative_candidate,medium,active_review_queue,pending,,,,review_existing_pending_queue_row
20,text_clone_primary,market_item.xlsx|茶马古道|seller_raw:/shop/397312||market_item.xlsx|茶马古道|seller_raw:/shop/458140,sockpuppet_primary,high,step11_cluster2_v3|mixed_template_market_clique,0.658058,different_alias,true,茶马古道,茶马古道,/shop/397312,/shop/458140,,,shared_description_count_capped=1,profile_category_jaccard=0.75,,0.0,0.72711,T: 匿名国度全网首发:最全洗钱教程+实例操作分析+泄露风险预估+洗钱思路整理 || 精品暗网网站，什么类型都有。只有你想不到的，没有我找不到的。 || 最新彩盘源码 - 彩票盘口-电脑手机+开奖器.支持商用，已经测试！！！ | D: 本套课程从零开始，讲解人工智能的全部核心基础， 4天课让你掌握机器学习、线性代数、微积分和概率论，学完课程你可以自己推导损失函数，实现梯度下降，手写神经网络，把控无人驾驶，完成手写字识别...附全套课件资料 || 虚拟物品 出售概不退换 人工智能很火，机器学习很热，很多同学想去学习，但不知如何下手 | C: 虚拟 || 数据 || 技术,T: 19.9万条上海理财大客户数据_余额千万以上_优质高消费群体 || 最新整理的最全暗网网址大全，带你畅游整个暗网世界 || 猎奇必备之国内外神秘书籍 宗教 51区 UFO 光明会 神秘天书 | D: 文件内包含 大魔法书 地狱辞典 罗洁爱尔之书 尼古拉的遗嘱 51区外星人研究文件 比尔密码 光明会卡牌 隆哥隆哥 罗洪特写本 魔鬼圣经 欧拉琳达秘书 榮格紅書文本 瑞普利卷轴 塞拉菲尼写本 死海古卷 四部新约伪经中英译文对照版 所罗门之钥 索亚之书 亡灵之书 玉兰迪亚经 诸世纪 埃及亡灵书 伏尼契手稿 过五关渡六将漫画 撒旦教会 山海经（图文注释版） 新增光明会 国内神秘书籍 || 按教程操作就可以了，无需投资一分钱，每天要个几百上千还是挺容易的 PS：大部分平台只支持苹果手机IOS系统，安卓手机勿拍 | C: 虚拟 || 漏洞 || 技术,reviewed,uncertain,codex_step5_v3_cleanup_20260416,"Step 5 v3 targeted cleanup: mixed-template clique spanning pornography, data, tooling, and account-market topics. Without seller-specific anchor evidence, treat clone overlap as uncertainty rather than supervision.",cluster2_mixed_template_clique,step11_cluster2_v3|mixed_template_market_clique,2,zh_target_strict_core_few_shot_bge_m3_ratio_10pct_seed_20260320_thr_0457259_c0002,0.658058,0.457259,core_few_shot_bge_m3_ratio_10pct_seed_20260320,negative_candidate,medium,active_review_queue,pending,,,,review_existing_pending_queue_row
21,text_clone_primary,market_item.xlsx|茶马古道|seller_raw:/shop/415595||market_item.xlsx|茶马古道|seller_raw:/shop/422565,sockpuppet_primary,high,step11_cluster2_v3|mixed_template_market_clique,0.64764,different_alias,true,茶马古道,茶马古道,/shop/415595,/shop/422565,,shared_title_count_capped=1,shared_description_count_capped=1,profile_category_jaccard=0.4,,0.155622,0.392754,T: 长期出售支付宝v2 v3号企 业 商 家 支 付 宝 主 账 号 子 账 号 || 20年4到5月份棋牌数据1万条 保证实用性只售5份 || 一款远程监控、控制软件（附带软件源代码）！！！ | D: 还有 10000中是20和50人民币混着卖的 如果需要特例联系我 我们不做100的 花这不好花 银行危险 20和50的随便花 超市随便逛 没有人会拿着验钞机去验 我们的货已经做旧处理了 不会是新的 但都完好无损 除了银汉的验钞机 此外都可以过 其他咨询联系我 || 只包7天售后找回和注销 ———企业支付宝—————— =========== 企 业 商 家 支 付 宝 主 账 号 价格：2000 企 业 商 家 支 付 宝 子 账 号 价格：1200 包 2 0 天 找 回 接 企 业 定 制 功 能 +++... | C: 数据 || 技术 || 其它 | Contact: email:v.conde7715@gmail.com,T: 出售最近刚抓取券商股票用户数据！ || 监听别人手机信息，微信，qq聊天记录，实时定位汇报!!! | D: 各位朋友此数据是最近刚抓取运营商的数据，由于买家公司出了问题活帮他们做了结果尾款不给结清，所以没办法把剩余的数据优惠给马友吧，希望对大家业务有帮助 || 数据类型包括： 用户手机号码、手机MD5值（一般没用）、来源APP、来源券商、来源运营商（移动、联通、电信）、来源地区城市、性别、还有客户的使用活跃度数据等 | C: 数据 || 技术,reviewed,uncertain,codex_step5_v3_cleanup_20260416,"Step 5 v3 targeted cleanup: mixed-template clique spanning pornography, data, tooling, and account-market topics. Without seller-specific anchor evidence, treat clone overlap as uncertainty rather than supervision.",cluster2_mixed_template_clique,step11_cluster2_v3|mixed_template_market_clique,2,zh_target_strict_core_few_shot_bge_m3_ratio_10pct_seed_20260320_thr_0457259_c0002,0.64764,0.457259,core_few_shot_bge_m3_ratio_10pct_seed_20260320,negative_candidate,medium,active_review_queue,pending,,,,review_existing_pending_queue_row
22,text_clone_primary,market_item.xlsx|茶马古道|seller_raw:/shop/415595||market_item.xlsx|茶马古道|seller_raw:/shop/458140,sockpuppet_primary,high,step11_cluster2_v3|mixed_template_market_clique,0.63753,different_alias,true,茶马古道,茶马古道,/shop/415595,/shop/458140,,,shared_description_count_capped=1,profile_category_jaccard=0.5,,0.0,0.516474,T: 长期出售支付宝v2 v3号企 业 商 家 支 付 宝 主 账 号 子 账 号 || 20年4到5月份棋牌数据1万条 保证实用性只售5份 || 一款远程监控、控制软件（附带软件源代码）！！！ | D: 还有 10000中是20和50人民币混着卖的 如果需要特例联系我 我们不做100的 花这不好花 银行危险 20和50的随便花 超市随便逛 没有人会拿着验钞机去验 我们的货已经做旧处理了 不会是新的 但都完好无损 除了银汉的验钞机 此外都可以过 其他咨询联系我 || 只包7天售后找回和注销 ———企业支付宝—————— =========== 企 业 商 家 支 付 宝 主 账 号 价格：2000 企 业 商 家 支 付 宝 子 账 号 价格：1200 包 2 0 天 找 回 接 企 业 定 制 功 能 +++... | C: 数据 || 技术 || 其它 | Contact: email:v.conde7715@gmail.com,T: 19.9万条上海理财大客户数据_余额千万以上_优质高消费群体 || 最新整理的最全暗网网址大全，带你畅游整个暗网世界 || 猎奇必备之国内外神秘书籍 宗教 51区 UFO 光明会 神秘天书 | D: 文件内包含 大魔法书 地狱辞典 罗洁爱尔之书 尼古拉的遗嘱 51区外星人研究文件 比尔密码 光明会卡牌 隆哥隆哥 罗洪特写本 魔鬼圣经 欧拉琳达秘书 榮格紅書文本 瑞普利卷轴 塞拉菲尼写本 死海古卷 四部新约伪经中英译文对照版 所罗门之钥 索亚之书 亡灵之书 玉兰迪亚经 诸世纪 埃及亡灵书 伏尼契手稿 过五关渡六将漫画 撒旦教会 山海经（图文注释版） 新增光明会 国内神秘书籍 || 按教程操作就可以了，无需投资一分钱，每天要个几百上千还是挺容易的 PS：大部分平台只支持苹果手机IOS系统，安卓手机勿拍 | C: 虚拟 || 漏洞 || 技术,reviewed,uncertain,codex_step5_v3_cleanup_20260416,"Step 5 v3 targeted cleanup: mixed-template clique spanning pornography, data, tooling, and account-market topics. Without seller-specific anchor evidence, treat clone overlap as uncertainty rather than supervision.",cluster2_mixed_template_clique,step11_cluster2_v3|mixed_template_market_clique,2,zh_target_strict_core_few_shot_bge_m3_ratio_10pct_seed_20260320_thr_0457259_c0002,0.63753,0.457259,core_few_shot_bge_m3_ratio_10pct_seed_20260320,negative_candidate,medium,active_review_queue,pending,,,,review_existing_pending_queue_row
