pair_uid,label,sample_weight
77057651af41a83da97f0071e9591dd7e016894cad1b40adcbb4271186964c36,0,0.16666666666666666
86709d7f2b5c3918fa90a8c93ad9767d08b1d8d7def80a5389638d10f41d6b2c,1,0.33333333333333331
682916e62879d272e0d72fbac59039f31d1cc96ca06e197f2af850e2ce4e92ac,0,0.5
f8da11e7bee716b840ee0486671c335941d8cd0b155e0d80fe0cb2a6fcc01ffb,1,1
89685b0be7038807935a780ddc040e626873ed51e766518085ce69457ad29257,0,0.16666666666666666
f91df8ef7f56ac7c81860f0f0c081c53467ddf92f1e951361ae3358650d0d06c,0,0.5
1840b8155a9aaae64ffbfe9aac0e4f572ca59d3c898acee45031671b47f73bdc,0,0.5
09eef0f3f53c1621a4b840070a555f0e64287b0050f97a968b0e165a2c410d8a,1,0.33333333333333331
8c4bc7dcc238f999217388ef6d03d3a5972c4e14e7a914d9a7ab0d87ded2326a,1,0.33333333333333331
a2025af888e49a5a5d42f671f6d4dff27e31d09879162f30d2837aa44a7676d3,0,0.5
efb05cc75f4424a080cb2c3040febadb3bae23b73daa456f1fa2c5eebe214756,0,0.5
020816c9f9b10e057e1a9b3c5f54ebf3339fd7e20ad83df3625fc537a99d7af2,0,0.5
50516cd7dea6376a81986ca9377b2b3afbd1f6659177d76189249dc76e251d1a,0,0.5
77a0068e4a4babff5a9d8ef0e3fdd91a9233cdd26ab642f82fa5cf4d5b173265,0,0.5
5fc1c5a1f7e8426226a7543fa7449b5a01e455a7222906900909390825a6a699,0,0.5
ac27a625afd82f19b4316488acc64ad07f6865f4c8c7236308305e4b4ee10c3d,0,0.16666666666666666
4c5f55630df1bec8cae9ab51bbe4f6f3f45997cb42be89d588e5e9100b2d2ef0,0,0.5
cf2bf7e989f80689e74aa78a9ce5ecb4cc5539afecca3a59bd740748b1d1df19,0,0.5
05d21f1edaf8c8362ba9b02f9896893fd2e1cfa9ec240717415567d518f55d9e,1,0.33333333333333331
16640c8cee16ebedf517a7e0aaee7bdbe2d4e9c4694621ff567849e24d2a68e0,0,0.5
93688e2062479bad253b7c660596af89fbd98dbd794a12c412062d310beb7c9a,0,0.5
9adddbe35af275bf18b11d6b0f084fb88d05548997d73a84048b0e59383614e2,1,1
c199b47b46025bf6a27f3bbec8d0d2a5dea932e3c93f487f11a7a45b57667905,0,0.5
3279a6f9f5d8dc5c9bdd2236f364226e57080ffd663d91d8adbc4deb1e2f0f84,0,0.5
37c03e1f4cc0c0e497e1d4b49aad5d31d59b5229fd92426e550fcd581d61106d,0,0.16666666666666666
cbc9422a6d3fef5e66895854bd2bd29350dac36558845d594f2cd2af64c98006,0,0.16666666666666666
f6b51e9a041ed6a238e452f0df84bd9b1064310617598ed1a22249a4dbcb96ac,0,0.16666666666666666
20d1621e884870a15608fc174d4120d17f98f92475a9535bf1aab6cd06ed78df,0,0.5
04ffb2b8383934ce90c1cf67bf82841509d8539eb5ad1f9b9b7c8330eb96dabf,0,0.5
0c3f01eea4201d69783046d95437fe71bef05b3936ecd87df10dd30325fdd6e7,0,0.16666666666666666
af9a6fca6f2ad87013eed5a14c288fe4acf2483b160be1dbe3a1843dcd47cfb4,0,0.16666666666666666
4e345927ca2efedab972b2fba91473e9f670a674f883b9946b397a4203f9b317,0,0.5
133ce38cb087c3a5356f85b0b70dc40ebbd47200f10dedd67b691f92603e0045,1,1
22b5b43d61c418c00d96f8a69dfaf8399f4129c0b9059d0473076051c315a7bb,1,1
2d167e801f1fe77c56aeaa772a4dfe499f8dc418bd536c090b43f467f74fb1d4,1,1
cde233e4e7442158219956d1d8c218c0414f22ba32409de9e3cccc598c8021b9,1,0.33333333333333331
d2b692a42f85fab1df6ece69e3c0f9fba5f89497088b245cc550012a44742598,0,0.5
d6ab74107868f1518c1f585baffc6c73f1476518d1ae7be1a371a9b3cdd8a712,0,0.16666666666666666
227067893537689749c9a9a76cec178c75d7a3cd0d30c2432d42bc53d7dba7f3,1,0.33333333333333331
37ff444e0358c0f8d91b9a31046a260f77db60d57595d90f30619b9325450b99,0,0.16666666666666666
26b461f67612d9f59875c65b7b1094f18ba6cbdc615e99a856fc2b7cb7c94083,0,0.16666666666666666
568eb33e982c813c369b91b7d4a9cc0394cd41036c8d4bf8e2aaf059ff20a899,0,0.16666666666666666
0c17ca7c1b57900d63068a9319570135894fec2e7461e2fa101afba6924d95ff,1,1
644a96d7d83acdf3515ae1cd0ae22e27ccd47a583560a03ba4eb7621955a2f0a,1,1
d449f722e7979b52c38a73f0275f3eae35438c8ec88554db90d807839eabad93,0,0.16666666666666666
3b6ad324ad18bb7038cae6ee108df9ccc436cb6858e3e9f98a8a27498d9b927f,0,0.5
7e8017cbfb7b97ce7454169ef3bd9d35bd56d0826ea0e0eb72360550758772eb,0,0.16666666666666666
73e0b516b92f42b9edb12f2b8588ccb0f4954d8dbc89bca92e9355ef05bae5fa,0,0.5
087e5ad77711b4b2d5958ef3f717b45ddf3589810229e208363fa08931a9b129,0,0.16666666666666666
00a86bac5a0902ec8530e113fa2316c47250828453211c9e85eb5ffb23b4e0fe,1,0.33333333333333331
608185200f2f607ab51dff9061f35a62411651abce26c78c7b7b540ba9fe7108,0,0.16666666666666666
422c3f8039ad890301646da631bcafa9fdf4c100219a8b0b7dac3eef042b27e6,1,0.33333333333333331
dffad6c4b7ec9548b68305529d69f3342ee5034c6d6d274a034f20fe35f3f6e3,0,0.16666666666666666
06690595ae68ba5093543072e769acbe65bdb4c4fa84be80b23e88dbd53cdc8a,0,0.16666666666666666
f80232020960cc69ec78e8094ab3abe3e986e5fd5ab18bcf427deb99f6a07711,0,0.16666666666666666
5109e9c4ce24fb56c20075c78e2ba3bfa81798fe658cecb8a20bf4f20be1cffe,0,0.5
71f76b8db2542a2994bb55a629e8040edf1a2f9dcf41286e458d9b7fed132699,0,0.5
034595edaf1a46c6ffdb2f2bba3255c58446b8754b2b30b05d53370db8c8111e,0,0.16666666666666666
063902fa2c10a4be15bd5a513d5ac361a3a0f594caae86c7e8ffd9d1353d0f51,0,0.5
2866be590a0095650cf2399d82a9d6d2cb5915f180dc1e78c5fd19210feb6785,1,0.33333333333333331
00436f3730dcac8a6cd7d1e495d8570d9c5f7f1da2e3047442cb41f17eda43f8,0,0.16666666666666666
b7761b7e1ab60b881bcd89997bf2e5469fb1d5b577b4af3c5ff663b7b68af2a9,1,1
4ca7dbb054ec02c6780da1d0a05980d2edd6be5361fc3ec751cbb96e83687ac4,1,1
5a8c6c68c7ce44effcc65f4b1368976a63d14395b15a0eea33b4d17dfa6eff59,1,1
a6e9516ccee8ea473c3bd95136ce6b7d6c79b9560b35b5110260473c9c5f697d,0,0.16666666666666666
c7f70d3e8641b49bd8f1e125d027a83dfb16a329bce0cab2b6eac02c4ab48941,0,0.5
e4f87ad75a8434d3ab3498568fe43645db701c29fb381bdeead577b70044945e,1,0.33333333333333331
d928ae07280b0cda164790c7d9416645bcac1ec667fb3ee41370a231e55646eb,1,1
b82cb8033a3eb3d963369ff66425972184bf084f793ca513e36d7ebe406ebc39,0,0.16666666666666666
08040e3a315e9f32b935fa07daa5128576fa93560a63dc61bb0bcc6ebbf76c0b,0,0.16666666666666666
cb48a0a73e28b4787a0be33c00c9aed8dd836cdf36d48104a7c0aeef15740f81,1,1
f7dac90d54cc6ceb63e03542bf50ed7fd57bd48e336586719706acbb9dc040a7,0,0.5
b550a55be9e4332d4b0ec6e08c9226a1b1ca3cd83a49592379433553f0490113,0,0.16666666666666666
e981644a7666d36473347dce3d7f5cc3d05b1da909e3bfb7e9bf7ebd8ddeb66c,0,0.16666666666666666
66fdf53dfc2c9853ba8ccb906f87a570123fe9de553190ef20581e6ff72766ce,1,1
b3a0be4a1258d0aa70c9e94a5a57feccee8481a1c93f6f8bbb5c45cd5f7e2c42,0,0.5
328c9eb83cb69ef8e368b25c4dda43fb79d08f800dea03685993bcf92d3fae50,1,0.33333333333333331
e048a6d88b673137a0ea729f970acb9a2c8c5c1607e49cf3d23536c9644fcf69,0,0.16666666666666666
19997cf8c1cfe42411daad48de14397582f2624fcf84bccc0fcb78dfb22baefa,0,0.16666666666666666
270861c1f4e25cccb39debf502744aa95f40e611e52ef9a680314708273ea02c,1,1
2da766182df5a3528824c28ce229c6d778d0bfdde33392d0897fe8ae5ce2daaf,0,0.5
b0cae200a8e12bda8870151eb8aeea0ba61551f132152c95e87c78ad8542289c,0,0.5
5b4c62fe20522609f6f65b39ac182c13b4e99b914321d71ea9986963227e1824,1,0.33333333333333331
d3d0c5d43ec73b88c898ae0f97a4d23f542941bc37f11e5a28e665dca581c527,0,0.5
a3a1c127d13bbe61ac54aefb16693fb6998bc6848e34d413e6a57de9f2dae641,1,1
43bd19eee2f2483a15df1ff355f24d18e9eb03222bf222da0e9029ca4a44976d,0,0.5
3e8b6ed0a73f08c35156794b25782f36e1f5d1baf83d1ede35f4353b53cb7679,0,0.5
2b03e8ca1dc825999a5c6a153fe1628d4c8dca75896e522b94d6800524b1fd0a,0,0.16666666666666666
79e49e74b6214f4bf456ef7cae604a320dcdfbf74a64b4fc610b08a7063dab5c,1,0.33333333333333331
39405655daeed4578b14e5ca588687a3fb91e70d3e38b956ddf0b834d6b02797,0,0.16666666666666666
00119a05dbc8a65f494d72feac88e39f2ecceda6f276f94c670f402b340eeab3,0,0.5
7a464533f382faf51063bb31dd45fffd5fcf2ac77f74f62a02732af2dc095981,1,1
57c2c2b1a8b8e5b8825d311517b502c9fc0f28dd895805e58d5367211bd7e0bc,0,0.16666666666666666
c836784c19a42d45a277d6fce6986636a3ba949495e985ef53c3df6db528b72e,0,0.5
c5780e4add20e19e5ca3c214cfdaf2790d2b439444480ad9d8261e78c89c1c16,0,0.5
b1e2b8f7d8bc988e1c14fa5a594545e3131c7ed2f4db544d321c25aec2829daf,0,0.5
230cfee83a5c4b0ebc141e98520e982b5b2a55b863338f3cd23eafd550aec9f7,1,0.33333333333333331
182f8b0743c18059f76fa5110857a7313b6890940b918058dc66a5ff5f320184,0,0.5
990b3ec7f1edd6b8a91f63e42cb4759e599e8a732f961efd654b7f3f191493e1,1,1
5c3bc3feb699510ec8e41aa29526f14ec52d8afecacad4fd3c0d1d38b22c236a,1,1
032859658dc3a36eb2f5403c6030af2e7a327648067816a57370d1be6dbd6c0b,1,0.33333333333333331
67f9b390c893c0558a4625767726aeb58d3ae54c1fcedc79c3f235dc9bc4ad38,1,0.33333333333333331
96718cfafe08a697ea86192329fa3c92496b445c9aed755d975b28903c8eeeed,1,1
bc05213981042f5c4109d323d22bd407d44ce4690fe0b5af16470338a481b31c,1,1
fbcd5e16b421532507ddc995e268dc882a85161858ad06fbd7ec1b4feca473d1,1,1
92038649b3f22700d62b1189d83e6fb95cfed56bb82d7fcf524204ef136ccdb2,1,0.33333333333333331
67831ad6e279852fba2161786da33732605b606618650300b82c9a6f4bdb7a05,0,0.16666666666666666
2d9a9e3ba037d2e339d4d80a7990d0b63b09217e96739e3ae69ade1fddd36121,0,0.5
477ff1b62489e9845d64ffd54a3916a3f915c616a986c84c87eb2a1d1bde18dc,1,1
35f01ee09a844052e71740a5ea74b7b228bae88dbe0ed22c66e4c7bd09c5e350,1,0.33333333333333331
31f2124c2b83c5956aecd39241074f97c84681691a1c54e5001dc95c8188c40c,0,0.5
0f78559e80ad3c8ced16fdb5090bb7e7ad6928f056b5bce0b68c4d651761373c,0,0.5
295bf9ecddda18151ac444f8fe14d8e64fe6fc61e8c01ccb792b05c66f59fb61,1,0.33333333333333331
ec123d15b37f8cd0a2c9b712faf72a3864d048ad9d5e24cefd63d87b15cadd52,0,0.16666666666666666
4e1fb20f5ca45dbbe111fe130d3dcfc162d14513988af4da7508434a083304fd,0,0.5
f2229e0f77f869780d725a5ceb860e6d56b70982b75f5ca1fa8c2a75b2e82b05,0,0.16666666666666666
54f13d01d4faf699fbebd5077d06349549f71c8517635bc989a4c4e763843b42,0,0.5
ad93fb52830e944fffe167a446d3aa74277ec73cefd7b5facd6ee45b35d65dd1,1,0.33333333333333331
a3f476423f4e01e82be35203eeb61fe41a8cdf951804fcb59b066a0483b1b0b5,0,0.5
056f3e96ee0de4db52c5895885b57e85db85ab6fd80e4f70ad5d3810828f23e8,0,0.5
b6c655f77d7d4e8ce188a174137803e1e2c8d3066624248301d0754a9cf250e2,1,1
77b969d6b09fd752b37449ad0ac9d2a4c8dd2a0b5fb356d500f98bd4125a23a3,1,1
3a528e198863442c728100cd35be189909b588bc9f380f4f65e394abcf93256f,1,0.33333333333333331
6febcd98adc4c9942245f440b58c5c4591e9960b2ec48d465a7a98e461aab022,0,0.5
9a2a5a3911cc2de9eff7ed452a379498b24ec65727cee41e074ab72aff0f7b52,0,0.16666666666666666
f81dc48246d9290092feac37efb6af21cdf5195e7fb5fc28e47e640036229e1b,0,0.16666666666666666
e749a03993d3864b333d28d04230cb664b785fa549a2ac760040db7805081a60,0,0.5
0f2657058e82e73f3620a96f3a8e711040499985f2d8c45678fd7795ee39b4e4,0,0.5
539144ecc3b3aab0e823ac42981d337ce78ad4eefa32ff2e99ff47a2dc243228,0,0.16666666666666666
fa6c8796bdfd101197d57c4674c6e718446ab0acf6231d994b3066c4e9c28a96,0,0.5
69c266f5d75596c31c85d1c8cee1874c7d0624371fb3610ab3a05f0c4e79699b,0,0.5
379dc1fd082e488647e87d8ca5c382a852df82138ffc42ea2473bc72f38afc0b,0,0.16666666666666666
8b771f20f68cd83c37df3c97d99178ff97d2410da43c41a7c105cf29b7983820,1,0.33333333333333331
e9e29bdfe18f6747637250062249d1ed87f827c0e250ec1e22c3f81a64db4f33,0,0.16666666666666666
5defbcb9fff87f2008170713cd20f39208d877884691a0cd03d0dc400ce7cfa3,0,0.5
dd9706b08f5c10076aaff558b742035a5e6bbe6c21c66fc4403fe15bbe31eba7,0,0.5
41ee90d5af37cc361f52c0d6bf4bbc0ae615b1b92a98753c57b94cea6f6807df,0,0.5
ae81978a4e36b50cef9b14fbbda531b5e8610a1123e8e4e0dc8db17b9e57462e,0,0.5
da2640e4fe2aed8230f390958095e4a4b7eedd2259ca6e9f47831876885f139c,0,0.5
393421bdcee8f9a74bd695397569ece7d22847979ae7cb4edbbcb27c8c5aab9b,1,0.33333333333333331
07e0c831ef206dd46a50e29af846f49241db7b45f63d62d61d0a2229200b9ffe,0,0.5
06f89a952d5593812e1f962b048efd7ba12dc7440d51160e5e04cc382ddb7010,1,0.33333333333333331
bf52a7d9c8e41e2aa6baaac6a1b4306b79a417f93025358340996d373bb6f4db,0,0.5
2d1f2132e562855d712c950b1e16d063cba438fd8a83ec5d2f75e5ce158dee8f,0,0.5
97383eb2014e215056c1f3dcca5bafdcedc86e2adb9f262b895c71bd1c086273,0,0.16666666666666666
afaccee86f6858eefe1158faeb03cd1dc7008725a720ac4a4f2cb388048ecd6b,0,0.5
00efbb6703123897f3ce28f818a2b6ee547ac0749865a25a3d5c630bd9769758,0,0.5
eb6fa5a3671b2385f9b41d078f8b26c8c326bf381d4b871479428c66cda8baae,0,0.5
98a7b763272ff6c87b49e2a67c20c72a950067d0635b672235908bf76b8d6949,0,0.5
d47179053cb590ad909916fc4b5f8149f2aeb6f4728f2bbdf9941099e9e3b053,0,0.5
6f541b16e90d5b9ba4d911c22b4be6e33a5aacb606c8174630318f7ca2f74425,0,0.16666666666666666
71aa2fa73ae4dc24fef49da6ef5d7c9737e3b7b6c51da178f23f542d7eb5bfa5,0,0.5
498badd342d1daea652937ba4536d287aebfe70548211c5138f1766c009b706a,0,0.5
beda6bf6d9b70f2aaa7699267e46251796a226c580ccc9efc89f5f1b7e77d393,0,0.5
eb031bec895d591e93568bdf4e9d6f092106fdcc793eb8b99e0cd0febc2c16b2,1,1
b5bf5739e4e2788f5aaeafe9014b8b96b395e74d62b6fed1f1fdaee25de21418,0,0.5
90968c07bbeee27def66eae6983086068949f3cf72c9af4da4cb99e33122901c,1,1
2044673483c999f31998c091b5e64023360030b21b3bd4291d1e74cbf0a525a1,0,0.16666666666666666
684833096b8305895a1411b4b868428fbe177ae287e1c094dcc4597255a270cd,0,0.16666666666666666
b69290aba8a2a4b7120d2b3dc8e2f9ab106b370019dd4c4492e482094188d93b,1,0.33333333333333331
1abc79d881f9303e7c3b3f8bd61bb2a54cb1bbdb4fe7aa9cf6d6c0afbb2f7cfa,0,0.16666666666666666
a652e1066a66f79f8b48bae6963ef0430d0baf708dce7a7ffdfab2439c69e457,1,1
802e18d5644e7e3e50294f97c4bed41397620b6aca1f46839f86190fe4ea3b19,1,0.33333333333333331
17ec378682c3ae3973356070b00992bb8669866eef3666edbf1ff87daa7ac190,0,0.16666666666666666
1f378f5563a9e5075d0c3f640c2b2acd9c8e48e01f8a167981289edc374ba58b,0,0.5
636df63e2e7d01786a056ae8efa9b38496d69b2cc7f3a890437209378c9cf484,0,0.5
11a1f25441696773d87bf406f704212fd986a847007c14ff8fbbe313281a3c45,0,0.16666666666666666
f6ae7f505beabe332a6bb406bd2acf1eec9c0dd7cdbbb67783ce6970cd249dce,0,0.5
fda0f864fb6bdfca3c106715177db310f7f548b8c6c29364d54acdc5a6365e63,0,0.5
a09d3c86d1a214a2a04a477ca2a86e094ad8ba4cbaea53f68013e4b772c93ba5,0,0.16666666666666666
937c35c53d95b630c1e5b5fd1763f7f5d2a926db78ebada95319d3e97ad8f84e,0,0.5
4edd513d1b2ba321a6eefb932eef40304cf56d2a70b656e9c915740c1d1ec1cb,0,0.5
8702bddc3ade08a65cf997bb5b6224932f7f102258f9eb946bce4938516ff72b,0,0.16666666666666666
4633653096448674740a6479ca691a03362de2061ffbf24fa25b46f03042b375,0,0.16666666666666666
5480a4ca003f9361ea32e526db3c4223364271974dae854372599d0b539d9cec,0,0.5
5bde92c8f40e41fb65c4ab3b8e2563f0327ba8c283fba73ff645d968563445b3,1,1
5769dd654064efb4593dc0f434e817839f3038682e1258957e43e96226f67bd1,0,0.16666666666666666
cf07d323261314215417a672206cfe1db20c398812f7c0a8c5234778332a2cb2,0,0.5
27f6b9620e481ad9dc3b281f3a21039e0ca0c02c88f82b871b92c3ace2bd558a,0,0.16666666666666666
54c3d79f8a45170d66c24862f9ac54ddedf28a14e3aebf87136b9156e2a997dc,0,0.16666666666666666
a4c1f0ad6eb94dc62ddf8316b08632da890137164b00786cf939f32c3b16c20b,0,0.16666666666666666
90fd365135dc61f101cf65567e67ab0a019d429d2a6820608ee7c3b4ad4977d4,0,0.16666666666666666
24c770be91169d1d44afb351229215b733c26243f71011aaf6acf99927dd6f27,1,1
62d88f5797f1d4ec4c257cb360c141f6ff0190e68faa15f79e0a0fde520016f9,0,0.16666666666666666
f721d1f39a35aba5d806be0f66f65499a6757f0c913e945c2e250738997c3023,1,0.33333333333333331
277bf6e2e95acce5fadb7209f4d8fa22433bf0a2ae35756e37ba2d80728adc75,0,0.16666666666666666
bc1d846835ca24cba079a07b85c14dfcf3a92510a45e187babcd2a3b825ef0b1,0,0.5
83c999f285cd9e2de2626a921a3e0a4edc79124d65dd822cf85122820d4b04d1,0,0.5
acf37c65dba3b6e0a577d1f5d3dda6dff541d32088428f4f592d8e5e60fe9d92,0,0.5
494f8b2a200449712f56f77ec4acec3b370b8fb3e4ba35cbdec602627261e303,0,0.5
2d7bcc3efad0607ac72251a00af4842eddf826410e9b1fa4d6cb187b45f09376,1,1
9450db630a543ba6aa17fc8a167d3aaae763035365ccd34d0a19f0178b6af3b8,0,0.5
927db587c25856663439885385bb74013bfd5a94da643fc800a3660e0d634181,0,0.5
e18a19dcb4085b2b6b5fc1000abd7e10d24c46432ea778c4843db1ad29020ccc,1,1
6ea60dcff749896fac7d2b0acb306d3f14359c29b179954bbe970812caa25a5a,1,0.33333333333333331
dec3d00d6b25902ab19c79418dc81f0646beb8a936ab70033162a3fdac87b213,0,0.16666666666666666
76fe273dcdbeed7742c390ed32f51aa5219e25f22aadc05f793f9f2220e8bc0a,0,0.5
77c10cd0f7cdfff3bee45fc9abd55a9cd431cd84cb4697d8401dbca8dca8081c,1,1
823d984866c6fbb235543a900b1e865de3d1037fbe1ded9d817fdd1589edbdc3,0,0.16666666666666666
a06a102a160ac1550316abcf8340719f367e7d000207e0e523cd5b09a0c22fed,1,1
b710d3ab1d678a14af01e7f7b894dbed35aacb51cdd050cc88cba805db979ec2,0,0.5
7f42b89b8672e5238d5652f5fd64678a2bdffc3dd3ee8dcd5b6e14ac72e11999,0,0.5
087fa22999dd24b33d67dfa0f15eaf6c04725010d50eb68d7e9b5775576bfbd9,0,0.16666666666666666
398b32c77cac645d38b494bf3f6d9e08088b81306fee8f9d7e2557ac6adb1139,0,0.5
2e1207c5ccdfa99cdf63c3e7436cf9c671bbec5522c3874dd24c3ad143e7cafa,0,0.16666666666666666
56f0b714a7979c47422ab42a9f1b28d8e58f611caf5d5de419a03d21fe4a0f5a,0,0.5
d4c66f036d681f62fdb571e4eb64de3e0d481d419f4a5998e2e5dde0d82b6768,0,0.5
ad80f34e40f50aa955d917d1592181cdbf4c628c5cc5963c769bb847a44c3efc,0,0.16666666666666666
e05ba4b152c23fc540cb88e29e9a7411c375be389ea04c96a156a6feeaca1fe1,1,1
db8abdd676b32a51c75369b371ecc54f6d679219262f49136cb20547e4fdf075,0,0.16666666666666666
e343c7fdb560a17d2d3979e5394101b2e857e876e05ba9d355afa4970dc65fd9,1,1
3f912f83c5c92b1f5a34925325776f8e1b71869f3c126ac88ffec0dac3b8aac7,0,0.16666666666666666
502a805980e3563ac0c28b0c4e6df6f105b0447bdc43b3a778a59ae53cf1c1eb,0,0.5
675eae56aab194f8cfe8c72ae39d9d6e5ba7797fb2093dc3305b4f09e957574b,0,0.16666666666666666
fc4e38c32f1f5404cdb2d6748d54605d93b3c572d1d9bce75430d74ea4d1faca,1,0.33333333333333331
bdf9eb5579d41c73a8e562dd8707eddc61723a9d93a0ab70ade7eeee18a4fa69,0,0.5
ce44a88e90e829f8a6457228ead02fd1ba2d81f793db0cbf9a8cef115240accc,0,0.16666666666666666
39dcc766963bc521f3fa3cb0fcdb9d0883687628513f504c3b1a7ae4f9a5505f,1,1
d7d24a9c6c2a403a1de3d87781c4fec5875063d87c390b5a6f98690c1b5e8eac,0,0.16666666666666666
1c6bb327a2dc64250e78bbb3ec64b6cd2efe703d55b3fa0e79062ea15b8ecf8c,0,0.5
5434e216fe2fff53a5fa048fc79e294eb6da05ff9808c960a17d3eebd6ca7a2b,0,0.5
a7e670e1494f96cb1a2c72bd6471d7cb276cc3617c4195f7cce92b36b242b799,1,1
