synthetic_pair_uid,duplication_control_pair_uid,parent_pair_uid,parent_seller_uid_left,parent_seller_uid_right,component_id,fold,review_label,evidence_type,track,seed,variant_index,transform,left_profile_sha256,right_profile_sha256,parent_training_sample_weight,child_training_sample_weight,synthetic_train_only,benchmark_eligible
synthetic://step27/v1_1/primary/seed_20260320/primary_matched_003/negative/v00/left||synthetic://step27/v1_1/primary/seed_20260320/primary_matched_003/negative/v00/right,synthetic://step27/v1_1/duplication/primary/seed_20260320/primary_matched_003/negative/v00,market_item.xlsx|中文暗网交易市场|seller_raw:41552||market_item.xlsx|中文暗网交易市场|seller_raw:546723,market_item.xlsx|中文暗网交易市场|seller_raw:41552,market_item.xlsx|中文暗网交易市场|seller_raw:546723,zh_target_strict_cc_2e5c7caaf65dd8e0,0,negative,ordinary_negative,primary,20260320,0,section_order_rotation,28518857ee7afa6a71b5fa576d7e3b7edb4ce41399957fc9082993332f0a63ee,26c937adfa3f3195e6f1a855786e88eb9546d34bc8cd52f02e16ac60dd104e91,1.000000000000,0.250000000000,1,0
synthetic://step27/v1_1/primary/seed_20260320/primary_matched_003/positive/v00/left||synthetic://step27/v1_1/primary/seed_20260320/primary_matched_003/positive/v00/right,synthetic://step27/v1_1/duplication/primary/seed_20260320/primary_matched_003/positive/v00,market_item.xlsx|中文暗网交易市场|seller_raw:19692||market_item.xlsx|中文暗网交易市场|seller_raw:357141,market_item.xlsx|中文暗网交易市场|seller_raw:19692,market_item.xlsx|中文暗网交易市场|seller_raw:357141,zh_target_strict_cc_e21fd6d89ecb3687,0,positive,same_controller_style_structural_soft,primary,20260320,0,section_order_rotation,b40d98a1d436515f5c1502cade855fc2be3436a35b9b7b61582231c41f366193,0e389a868d9a0cac803d51257a3f4ce264bff7c1a8f0b6c791b47f60ead3d606,1.000000000000,0.250000000000,1,0
synthetic://step27/v1_1/primary/seed_20260320/primary_matched_003/negative/v01/left||synthetic://step27/v1_1/primary/seed_20260320/primary_matched_003/negative/v01/right,synthetic://step27/v1_1/duplication/primary/seed_20260320/primary_matched_003/negative/v01,market_item.xlsx|中文暗网交易市场|seller_raw:41552||market_item.xlsx|中文暗网交易市场|seller_raw:546723,market_item.xlsx|中文暗网交易市场|seller_raw:41552,market_item.xlsx|中文暗网交易市场|seller_raw:546723,zh_target_strict_cc_2e5c7caaf65dd8e0,0,negative,ordinary_negative,primary,20260320,1,segment_order_permutation_with_layout_normalization,d721c2b8133506fdf2731f69d03ebee47309ca45019b10fdaa25e2232c22a3eb,7942204e0f5cacd6901f02522f193008c1fdd3b9f1327e1399d8dd98b3ec5555,1.000000000000,0.250000000000,1,0
synthetic://step27/v1_1/primary/seed_20260320/primary_matched_003/positive/v01/left||synthetic://step27/v1_1/primary/seed_20260320/primary_matched_003/positive/v01/right,synthetic://step27/v1_1/duplication/primary/seed_20260320/primary_matched_003/positive/v01,market_item.xlsx|中文暗网交易市场|seller_raw:19692||market_item.xlsx|中文暗网交易市场|seller_raw:357141,market_item.xlsx|中文暗网交易市场|seller_raw:19692,market_item.xlsx|中文暗网交易市场|seller_raw:357141,zh_target_strict_cc_e21fd6d89ecb3687,0,positive,same_controller_style_structural_soft,primary,20260320,1,segment_order_permutation_with_layout_normalization,085f99b71ab66941a15a1d43a6c5e846e042cb3db05ab094515086480d335f03,1c20a93caed91a2aa33e7fad9887323f0087e44cf77430c4b63d15632f2cf948,1.000000000000,0.250000000000,1,0
synthetic://step27/v1_1/primary/seed_20260320/primary_matched_004/negative/v00/left||synthetic://step27/v1_1/primary/seed_20260320/primary_matched_004/negative/v00/right,synthetic://step27/v1_1/duplication/primary/seed_20260320/primary_matched_004/negative/v00,market_item.xlsx|中文暗网交易市场|seller_raw:47411||market_item.xlsx|中文暗网交易市场|seller_raw:60931,market_item.xlsx|中文暗网交易市场|seller_raw:47411,market_item.xlsx|中文暗网交易市场|seller_raw:60931,zh_target_strict_cc_0209f4b7c62ccade,3,negative,ordinary_negative,primary,20260320,0,section_order_rotation,4f021a4a97e669ee6f224cacf53ba0af68913a7fddfdba81422c4b06da1ad770,c541a793a19fce0ca9af51c4d4018b7073d7ecf7dbdf421f62edfa5aa49b0dc5,1.000000000000,0.250000000000,1,0
synthetic://step27/v1_1/primary/seed_20260320/primary_matched_004/positive/v00/left||synthetic://step27/v1_1/primary/seed_20260320/primary_matched_004/positive/v00/right,synthetic://step27/v1_1/duplication/primary/seed_20260320/primary_matched_004/positive/v00,market_item.xlsx|中文暗网交易市场|seller_raw:39516||market_item.xlsx|中文暗网交易市场|seller_raw:64954,market_item.xlsx|中文暗网交易市场|seller_raw:39516,market_item.xlsx|中文暗网交易市场|seller_raw:64954,zh_target_strict_cc_e052ce9c91056a43,3,positive,same_controller_style_structural_soft,primary,20260320,0,section_order_rotation,354d8d6d68f11c63f3ca5caeda3bc3109ccfe6bd940bcd0f4a23067e468c36a3,d5c2679f6eeb46a1bc4eebb83104585803870249260e6e036936f601a149d65c,1.000000000000,0.250000000000,1,0
synthetic://step27/v1_1/primary/seed_20260320/primary_matched_004/negative/v01/left||synthetic://step27/v1_1/primary/seed_20260320/primary_matched_004/negative/v01/right,synthetic://step27/v1_1/duplication/primary/seed_20260320/primary_matched_004/negative/v01,market_item.xlsx|中文暗网交易市场|seller_raw:47411||market_item.xlsx|中文暗网交易市场|seller_raw:60931,market_item.xlsx|中文暗网交易市场|seller_raw:47411,market_item.xlsx|中文暗网交易市场|seller_raw:60931,zh_target_strict_cc_0209f4b7c62ccade,3,negative,ordinary_negative,primary,20260320,1,segment_order_permutation_with_layout_normalization,d3aacfb3a09e46ef58b248f2d7040f303a979078178949c99aef462f4965ed4c,e4fd5b7bb9fee8aa2ef27f43b78edccdf21af6aa18ebedb5df9818e08003573f,1.000000000000,0.250000000000,1,0
synthetic://step27/v1_1/primary/seed_20260320/primary_matched_004/positive/v01/left||synthetic://step27/v1_1/primary/seed_20260320/primary_matched_004/positive/v01/right,synthetic://step27/v1_1/duplication/primary/seed_20260320/primary_matched_004/positive/v01,market_item.xlsx|中文暗网交易市场|seller_raw:39516||market_item.xlsx|中文暗网交易市场|seller_raw:64954,market_item.xlsx|中文暗网交易市场|seller_raw:39516,market_item.xlsx|中文暗网交易市场|seller_raw:64954,zh_target_strict_cc_e052ce9c91056a43,3,positive,same_controller_style_structural_soft,primary,20260320,1,segment_order_permutation_with_layout_normalization,8fc16556c9aeab385cd4908bbf503ad9d32e1f00d6fd800f7983f6699908cef1,25594b6e232d59f8a2f47a91ed345d6bb1697c2ee908d2d72a7e1a7ab1e75740,1.000000000000,0.250000000000,1,0
synthetic://step27/v1_1/primary/seed_20260320/primary_matched_005/negative/v00/left||synthetic://step27/v1_1/primary/seed_20260320/primary_matched_005/negative/v00/right,synthetic://step27/v1_1/duplication/primary/seed_20260320/primary_matched_005/negative/v00,market_item.xlsx|中文暗网交易市场|seller_raw:41552||market_item.xlsx|中文暗网交易市场|seller_raw:569522,market_item.xlsx|中文暗网交易市场|seller_raw:41552,market_item.xlsx|中文暗网交易市场|seller_raw:569522,zh_target_strict_cc_2e5c7caaf65dd8e0,0,negative,ordinary_negative,primary,20260320,0,section_order_rotation,a362cef9bbdc8ac83ece4952d267cf90a8e0ec8b560ccbf3f303533e528e6860,a5845c68e20c3ed0ece3b64234a05d9ffeec1a4d1307bec2a511fc31b28a2246,1.000000000000,0.250000000000,1,0
synthetic://step27/v1_1/primary/seed_20260320/primary_matched_005/positive/v00/left||synthetic://step27/v1_1/primary/seed_20260320/primary_matched_005/positive/v00/right,synthetic://step27/v1_1/duplication/primary/seed_20260320/primary_matched_005/positive/v00,market_item.xlsx|中文暗网交易市场|seller_raw:26383||market_item.xlsx|茶马古道|seller_raw:/shop/404544,market_item.xlsx|中文暗网交易市场|seller_raw:26383,market_item.xlsx|茶马古道|seller_raw:/shop/404544,zh_target_strict_cc_f90ae29225a92855,0,positive,same_controller_style_structural_soft,primary,20260320,0,section_order_rotation,765c0d122a4cf7d69c3e40112a1e146431f4671133f6e7ee98f5962c7a8abc33,9d631ff46b1f7723c6c172c9c2b929e219d90ca8561e6bd8bdcd6f55033e12c9,1.000000000000,0.250000000000,1,0
synthetic://step27/v1_1/primary/seed_20260320/primary_matched_005/negative/v01/left||synthetic://step27/v1_1/primary/seed_20260320/primary_matched_005/negative/v01/right,synthetic://step27/v1_1/duplication/primary/seed_20260320/primary_matched_005/negative/v01,market_item.xlsx|中文暗网交易市场|seller_raw:41552||market_item.xlsx|中文暗网交易市场|seller_raw:569522,market_item.xlsx|中文暗网交易市场|seller_raw:41552,market_item.xlsx|中文暗网交易市场|seller_raw:569522,zh_target_strict_cc_2e5c7caaf65dd8e0,0,negative,ordinary_negative,primary,20260320,1,segment_order_permutation_with_layout_normalization,1a947d0a4b900fa274751d38ef8fb5089c52d61b97eefab369fa2ee31744395a,32ae40b61494ab9750126ffac278400cd1c56339210af0c23ec193cd63cdc6d6,1.000000000000,0.250000000000,1,0
synthetic://step27/v1_1/primary/seed_20260320/primary_matched_005/positive/v01/left||synthetic://step27/v1_1/primary/seed_20260320/primary_matched_005/positive/v01/right,synthetic://step27/v1_1/duplication/primary/seed_20260320/primary_matched_005/positive/v01,market_item.xlsx|中文暗网交易市场|seller_raw:26383||market_item.xlsx|茶马古道|seller_raw:/shop/404544,market_item.xlsx|中文暗网交易市场|seller_raw:26383,market_item.xlsx|茶马古道|seller_raw:/shop/404544,zh_target_strict_cc_f90ae29225a92855,0,positive,same_controller_style_structural_soft,primary,20260320,1,segment_order_permutation_with_layout_normalization,cc9ac6f2a02730b047278ad071ed812dc1739919cddb8b3414f1da3be455b44d,b813fca4088a6d7d15877b35c8ce2aac66811c4326164f290c6d1af7d141309a,1.000000000000,0.250000000000,1,0
synthetic://step27/v1_1/primary/seed_20260320/primary_matched_006/negative/v00/left||synthetic://step27/v1_1/primary/seed_20260320/primary_matched_006/negative/v00/right,synthetic://step27/v1_1/duplication/primary/seed_20260320/primary_matched_006/negative/v00,market_item.xlsx|中文暗网交易市场|seller_raw:462418||market_item.xlsx|中文暗网交易市场|seller_raw:6639,market_item.xlsx|中文暗网交易市场|seller_raw:462418,market_item.xlsx|中文暗网交易市场|seller_raw:6639,zh_target_strict_cc_69603dfb2bfd9f9f,2,negative,ordinary_negative,primary,20260320,0,section_order_rotation,1e504adef8bd1adb2c0fb9afcc49d910d7dd88b4d4f77fa9eaf5fac1fe9a349f,68f5ad16f0357b00d821187dd730bc7d2f303d3436bf5d03db0f16764b0edd35,1.000000000000,0.250000000000,1,0
synthetic://step27/v1_1/primary/seed_20260320/primary_matched_006/positive/v00/left||synthetic://step27/v1_1/primary/seed_20260320/primary_matched_006/positive/v00/right,synthetic://step27/v1_1/duplication/primary/seed_20260320/primary_matched_006/positive/v00,market_item.xlsx|中文暗网交易市场|seller_raw:342077||market_item.xlsx|茶马古道|seller_raw:/shop/449476,market_item.xlsx|中文暗网交易市场|seller_raw:342077,market_item.xlsx|茶马古道|seller_raw:/shop/449476,zh_target_strict_cc_520079d78e2d7142,2,positive,same_controller_style_structural_soft,primary,20260320,0,section_order_rotation,f9ea9e863aa0c21201fbe378eeee95d834bd1c2db3c6f2ae587193c9b99f4087,f868379990377025f82fb2ec2b81327ef4b2dcf45f5b7916a1a515e8712ab61e,1.000000000000,0.250000000000,1,0
synthetic://step27/v1_1/primary/seed_20260320/primary_matched_006/negative/v01/left||synthetic://step27/v1_1/primary/seed_20260320/primary_matched_006/negative/v01/right,synthetic://step27/v1_1/duplication/primary/seed_20260320/primary_matched_006/negative/v01,market_item.xlsx|中文暗网交易市场|seller_raw:462418||market_item.xlsx|中文暗网交易市场|seller_raw:6639,market_item.xlsx|中文暗网交易市场|seller_raw:462418,market_item.xlsx|中文暗网交易市场|seller_raw:6639,zh_target_strict_cc_69603dfb2bfd9f9f,2,negative,ordinary_negative,primary,20260320,1,segment_order_permutation_with_layout_normalization,439195e3519da877cf9370e0e34ca48327e70fa25db278ca246d0a6d21b5ac1e,349ac0d86474893771b323c0146d969db42ad39cf7a053a3eb122dfb79d4c465,1.000000000000,0.250000000000,1,0
synthetic://step27/v1_1/primary/seed_20260320/primary_matched_006/positive/v01/left||synthetic://step27/v1_1/primary/seed_20260320/primary_matched_006/positive/v01/right,synthetic://step27/v1_1/duplication/primary/seed_20260320/primary_matched_006/positive/v01,market_item.xlsx|中文暗网交易市场|seller_raw:342077||market_item.xlsx|茶马古道|seller_raw:/shop/449476,market_item.xlsx|中文暗网交易市场|seller_raw:342077,market_item.xlsx|茶马古道|seller_raw:/shop/449476,zh_target_strict_cc_520079d78e2d7142,2,positive,same_controller_style_structural_soft,primary,20260320,1,segment_order_permutation_with_layout_normalization,4692b4ee5d6fcb4b57d8e927de4af534068788d04a2b096cb7bdc1b882c3c8ba,78d3002392f4944ed5758ced23956072c54bb101c5fc884a90d8de2764ee8620,1.000000000000,0.250000000000,1,0
synthetic://step27/v1_1/primary/seed_20260320/primary_matched_007/negative/v00/left||synthetic://step27/v1_1/primary/seed_20260320/primary_matched_007/negative/v00/right,synthetic://step27/v1_1/duplication/primary/seed_20260320/primary_matched_007/negative/v00,market_item.xlsx|中文暗网交易市场|seller_raw:28990||market_item.xlsx|中文暗网交易市场|seller_raw:32559,market_item.xlsx|中文暗网交易市场|seller_raw:28990,market_item.xlsx|中文暗网交易市场|seller_raw:32559,zh_target_strict_cc_22709e967eba3940,3,negative,ordinary_negative,primary,20260320,0,section_order_rotation,ee1ea1f9ea34a2514166d209add6dad54abf921a7a6ff8bbc01552b466aca882,e42173a2d43b68de7dec704a4c812d21a6e8adc8ac40066ce20138d1c4ec030e,1.000000000000,0.250000000000,1,0
synthetic://step27/v1_1/primary/seed_20260320/primary_matched_007/positive/v00/left||synthetic://step27/v1_1/primary/seed_20260320/primary_matched_007/positive/v00/right,synthetic://step27/v1_1/duplication/primary/seed_20260320/primary_matched_007/positive/v00,market_item.xlsx|中文暗网交易市场|seller_raw:43871||market_item.xlsx|中文暗网交易市场|seller_raw:46626,market_item.xlsx|中文暗网交易市场|seller_raw:43871,market_item.xlsx|中文暗网交易市场|seller_raw:46626,zh_target_strict_cc_f4a53fc0f07dd266,3,positive,same_controller_style_structural_soft,primary,20260320,0,section_order_rotation,dbdbb3f37ae2df72dd51630907e3cd774a98cb7c66fc9ba374f4d9f955769676,800a221b46a0aa05f40d6d7af50bd6937aa266ab57ff321f140ad8b343ef6a12,1.000000000000,0.250000000000,1,0
synthetic://step27/v1_1/primary/seed_20260320/primary_matched_007/negative/v01/left||synthetic://step27/v1_1/primary/seed_20260320/primary_matched_007/negative/v01/right,synthetic://step27/v1_1/duplication/primary/seed_20260320/primary_matched_007/negative/v01,market_item.xlsx|中文暗网交易市场|seller_raw:28990||market_item.xlsx|中文暗网交易市场|seller_raw:32559,market_item.xlsx|中文暗网交易市场|seller_raw:28990,market_item.xlsx|中文暗网交易市场|seller_raw:32559,zh_target_strict_cc_22709e967eba3940,3,negative,ordinary_negative,primary,20260320,1,section_order_rotation,c8da92f2286ce66c8df900392205bd3435ad27aeb99be19e2a8d63de4ee2c77b,0cc2c1c8acfe2a23d699b30536ee6c34dce596596a358e242acac49702303ae3,1.000000000000,0.250000000000,1,0
synthetic://step27/v1_1/primary/seed_20260320/primary_matched_007/positive/v01/left||synthetic://step27/v1_1/primary/seed_20260320/primary_matched_007/positive/v01/right,synthetic://step27/v1_1/duplication/primary/seed_20260320/primary_matched_007/positive/v01,market_item.xlsx|中文暗网交易市场|seller_raw:43871||market_item.xlsx|中文暗网交易市场|seller_raw:46626,market_item.xlsx|中文暗网交易市场|seller_raw:43871,market_item.xlsx|中文暗网交易市场|seller_raw:46626,zh_target_strict_cc_f4a53fc0f07dd266,3,positive,same_controller_style_structural_soft,primary,20260320,1,section_order_rotation,a5f5e8717d6d005bc75fa5768ebd6373d7e279ed801353c6ae67150993b62b03,50e3a81d16087638b05117dd4c1c637fd61093cfb22449c05af39ea00878815a,1.000000000000,0.250000000000,1,0
synthetic://step27/v1_1/primary/seed_20260320/primary_matched_008/negative/v00/left||synthetic://step27/v1_1/primary/seed_20260320/primary_matched_008/negative/v00/right,synthetic://step27/v1_1/duplication/primary/seed_20260320/primary_matched_008/negative/v00,market_item.xlsx|中文暗网交易市场|seller_raw:506438||market_item.xlsx|茶马古道|seller_raw:/shop/463712,market_item.xlsx|中文暗网交易市场|seller_raw:506438,market_item.xlsx|茶马古道|seller_raw:/shop/463712,zh_target_strict_cc_aa08c51a98212568,3,negative,ordinary_negative,primary,20260320,0,section_order_rotation,4d12ec69ad12c1b77aa2bf0da95b05ac5baeaee6b4796f61a52a9bccff646e51,b611a2256f40897dc919be96f0951b6898e512477d6c4db58fd9218992c4753f,1.000000000000,0.250000000000,1,0
synthetic://step27/v1_1/primary/seed_20260320/primary_matched_008/positive/v00/left||synthetic://step27/v1_1/primary/seed_20260320/primary_matched_008/positive/v00/right,synthetic://step27/v1_1/duplication/primary/seed_20260320/primary_matched_008/positive/v00,market_item.xlsx|中文暗网交易市场|seller_raw:43871||market_item.xlsx|中文暗网交易市场|seller_raw:68679,market_item.xlsx|中文暗网交易市场|seller_raw:43871,market_item.xlsx|中文暗网交易市场|seller_raw:68679,zh_target_strict_cc_f4a53fc0f07dd266,3,positive,same_controller_style_structural_soft,primary,20260320,0,section_order_rotation,de0080cc0451e79f2253f6798c80bae472dc60f333bc6b940e61a3046cdd93ab,7d97ab0ba52370420dd629299413ca3ba23f65d083ecda1614c9b2983232e622,1.000000000000,0.250000000000,1,0
